Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,8.63,482012798,935000408064,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,15.2,68056897,104233205760,
GTL INFRA.LTD,GTLINFRA.NS,1.08,48830150,13833840640,
ADANI POWER LTD,ADANIPOWER.NS,163.36,34660552,3150567964672,
BANK OF INDIA,BANKINDIA.NS,137.55,27149910,626219417600,
HINDUSTAN CONSTRUCTION CO,HCC.NS,15.64,23014078,40968482816,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,61.19,21413280,526337966080,
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,59.83,20866270,19905175552,
ASHOK LEYLAND LTD,ASHOKLEY.NS,152.93,20827576,898288517120,
INDIAN OIL CORP LTD,IOC.NS,134.44,20619855,1898459299840,
INDIAN RAILWAY FIN CORP L,IRFC.NS,92.93,16946256,1214691540992,
CANARA BANK,CANBK.NS,129.51,16060131,1174740008960,
ITC HOTELS LIMITED,ITCHOTELS.NS,146.78,15566189,305739268096,
IDBI BANK LIMITED,IDBI.NS,69.64,15463086,748869976064,
GAIL (INDIA) LTD,GAIL.NS,145.38,15409294,955885092864,
IRB INFRA DEV LTD.,IRB.NS,20.55,15348505,248202887168,
CUPID LIMITED,CUPID.NS,86.34,15170709,116167860224,
HINDUSTAN OIL EXPLORATION,HINDOILEXP.NS,143.98,14022483,19040387072,
DISH TV INDIA LTD.,DISHTV.NS,3.02,12522852,5574564864,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,90.93,12369255,960127696896,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,6.72,11491051,24439652352,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,10.44,10969921,12461808640,
HFCL LIMITED,HFCL.NS,72.64,10482583,111152807936,
IFCI LTD,IFCI.NS,52.71,10042422,142232076288,
BILLIONBRAINS GARAGE VN L,GROWW.NS,166.61,8802394,1045243887616,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,17.16,8519353,39633993728,
INOX WIND LIMITED,INOXWIND.NS,81.03,7838945,140118458368,
INDIAN ENERGY EXC LTD,IEX.NS,126.97,7148473,112914456576,
BHARAT COKING COAL LTD,BHARATCOAL.NS,32.62,6874838,0,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.18,6773380,1550137472,
INDIAN RENEWABLE ENERGY,IREDA.NS,115.68,6271494,324971888640,
BANDHAN BANK LIMITED,BANDHANBNK.NS,149.13,6091078,240244310016,
DIGITIDE SOLUTIONS LTD,DIGITIDE.NS,87.71,5883219,13069819904,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.47,5881627,610426560,
ATAL REALTECH LIMITED,ATALREAL.NS,24.29,5429518,3009440000,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,80.52,5365766,670623858688,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,7.89,4847972,11828824064,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.74,4829861,5348165632,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,78.67,4593789,76396773376,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.15,4543460,825593536,
AVENUESAI LIMITED,CCAVENUE.NS,15.02,4510209,52284915712,
IRCON INTERNATIONAL LTD,IRCON.NS,125.73,4430503,118251044864,
INDIABULLS LIMITED,IBULLSLTD.NS,10.43,4158182,23294154752,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,107.48,4080143,101811683328,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,1.59,4024860,2718189568,
ADITYA BIRLA FASHION & RT,ABFRL.NS,57.66,3977219,70136905728,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,12.57,3833465,62413070336,
CENTRAL BANK OF INDIA,CENTRALBK.NS,33.82,3771457,306282102784,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,29.47,3522962,21616261120,
HSG & URBAN DEV CORPN LTD,HUDCO.NS,172.18,3519996,344687149056,
J & K BANK LTD.,J&KBANK.NS,116.85,3397961,128673169408,
JTL INDUSTRIES LIMITED,JTLIND.NS,48.76,3281858,19166660608,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.21,3187979,1300518272,
KESORAM INDUSTRIES LTD,KESORAMIND.NS,10.36,3144474,3218475264,
FINEOTEX CHEMICAL LIMITED,FCL.NS,22.05,3014538,25719951360,
INDIAN OVERSEAS BANK,IOB.NS,32.94,2921001,634663206912,
AKSHAR SPINTEX LIMITED,AKSHAR.NS,0.48,2914003,377984864,
KOPRAN LTD,KOPRAN.NS,134.32,2817830,6485722624,🚀 New!
APOLLO MICRO SYSTEMS LTD,APOLLO.NS,198.02,2804406,74471997440,
GRM OVERSEAS LIMITED,GRMOVER.NS,167.09,2766549,34675159040,
APTUS VALUE HSG FIN I LTD,APTUS.NS,199.76,2633680,100028366848,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,99.42,2627728,122578870272,
BRIGHTCOM GROUP LIMITED,BCG.NS,9.03,2583663,18244560896,
