Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,15.19,1532097430,1645730594816,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,22.81,113228799,54490488832,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.96,76402315,1240711808,
KWALITY WALL'S (INDIA) L,KWIL.NS,47.19,51202085,110877212672,🚀 New!
IFCI LTD,IFCI.NS,83.25,49372226,224301662208,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,12.26,47054823,18362763264,
HINDUSTAN CONSTRUCTION CO,HCC.NS,22.61,41970059,59226173440,
GTL INFRA.LTD,GTLINFRA.NS,1.21,38212922,15499025408,
INDIABULLS LIMITED,IBULLSLTD.NS,27.09,24540057,60714168320,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,16.97,23595838,116303192064,🚀 New!
BANK OF MAHARASHTRA,MAHABANK.NS,81.7,19104114,628399996928,🚀 New!
IDBI BANK LIMITED,IDBI.NS,88.31,18792072,949544615936,
GANGA FORGING LIMITED,GANGAFORGE.NS,1.86,18772850,315642496,
CANARA BANK,CANBK.NS,128.81,14771998,1168390619136,
CENTRAL BANK OF INDIA,CENTRALBK.NS,30.73,13899543,278149562368,
INOX WIND LIMITED,INOXWIND.NS,73.74,13884656,127440257024,
FINEOTEX CHEMICAL LIMITED,FCL.NS,48.78,13238875,56804352000,
ARDEE INDUSTRIES LIMITED,ARDEE.NS,56.99,12654187,0,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.18,12344597,1500133120,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,85.0,11717242,732845309952,
INDIAN RENEWABLE ENERGY,IREDA.NS,120.61,11092821,338821382144,
EMPOWER INDIA LTD.,EMPOWER.NS,2.46,10742984,2862944512,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,6.11,10192178,22221174784,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,128.15,9834667,121298026496,
INDIAN RAILWAY FIN CORP L,IRFC.NS,85.45,9604379,1116703817728,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,2.88,9209404,4118373632,
HORIZONIND.NS,HORIZONIND.NS,55.6,8925947,160289390592,
ASHOK LEYLAND LTD,ASHOKLEY.NS,174.69,8626426,0,
ATAL REALTECH LIMITED,ATALREAL.NS,34.06,8224773,4219906304,
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,77.85,8221725,25864966144,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.16,7942895,836601344,
GAIL (INDIA) LTD,GAIL.NS,175.5,7765483,1153926430720,
INDIAN OIL CORP LTD,IOC.NS,139.0,7665056,0,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,85.73,7430991,132843601920,🚀 New!
BANK OF INDIA,BANKINDIA.NS,143.99,6579249,655538651136,
AVENUESAI LIMITED,CCAVENUE.NS,15.06,6367614,52424159232,
LANDSMILL GREEN LIMITED,LANDSMILL.NS,0.7,6015217,987486528,🚀 New!
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,99.85,5872074,1054313742336,
IRB INFRA DEV LTD.,IRB.NS,18.81,5487993,227187179520,
ALLCARGO GLOBAL LIMITED,AGL.NS,14.07,5444107,13827743744,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.13,5396157,1983469952,
DWARIKESH SUGAR IND LTD,DWARKESH.NS,53.94,5322864,9995161600,
JM FINANCIAL LIMITED,JMFINANCIL.NS,130.39,5032026,124778004480,🚀 New!
BHARAT COKING COAL LTD,BHARATCOAL.NS,34.35,4853761,0,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,100.88,4830646,97954299904,
IOL CHEM AND PHARMA LTD,IOLCP.NS,172.37,4808485,50595336192,
WATERWAYS LEISURE TOUR L,CORDELIA.NS,104.45,4672403,75616092160,🚀 New!
