Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,8.36,804382108,905747693568,
ADANI POWER LTD,ADANIPOWER.NS,154.9,52868624,2987199037440,
GTL INFRA.LTD,GTLINFRA.NS,1.44,49514322,18570598400,
INDIAN RENEWABLE ENERGY,IREDA.NS,154.52,43992268,434458460160,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.51,34946724,4250376960,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.57,30723520,2980392448,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,72.8,29223351,593462427648,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.68,29162677,858800448,
BANK OF MAHARASHTRA,MAHABANK.NS,55.11,24761444,423881605120,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,17.95,23502206,123019591680,
CANARA BANK,CANBK.NS,125.22,19633025,1135826960384,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.86,19129100,28621578240,
HFCL LIMITED,HFCL.NS,74.94,16164184,108111560704,
GAIL (INDIA) LTD,GAIL.NS,175.37,13392339,1153071710208,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,13.51,10867563,16086935552,
BANDHAN BANK LIMITED,BANDHANBNK.NS,162.59,10669355,261927829504,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.38,9954273,4860296192,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,18.64,9574741,60416385024,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,71.75,8954791,69669126144,
ASHOK LEYLAND LTD,ASHOKLEY.NS,135.41,8697124,795378647040,
INDIAN OVERSEAS BANK,IOB.NS,38.6,8587481,743304331264,
IRB INFRA DEV LTD.,IRB.NS,42.17,8578922,254664622080,
INOX WIND LIMITED,INOXWIND.NS,147.2,8197415,254396596224,
HINDUSTAN CONSTRUCTION CO,HCC.NS,27.51,7485480,50053791744,
IFCI LTD,IFCI.NS,54.96,7267093,148079509504,
INDIAN ENERGY EXC LTD,IEX.NS,136.09,7212646,121017991168,
BANK OF INDIA,BANKINDIA.NS,124.3,6957943,565896609792,
INDIAN RAILWAY FIN CORP L,IRFC.NS,124.52,6662277,1627290337280,
BRIGHTCOM GROUP LIMITED,BCG.NS,13.78,6223570,27815231488,
CENTRAL BANK OF INDIA,CENTRALBK.NS,36.76,6156603,332729483264,
IDBI BANK LIMITED,IDBI.NS,91.74,6155562,986425393152,
INDIAN OIL CORP LTD,IOC.NS,152.81,5972363,2104432132096,
ATAL REALTECH LIMITED,ATALREAL.NS,22.84,5708076,2829790208,
