Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,9.12,405619808,988088434688,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,16.81,139720385,115206643712,
GTL INFRA.LTD,GTLINFRA.NS,1.2,78457940,15370934272,
HFCL LIMITED,HFCL.NS,79.61,77439928,121818218496,
BILLIONBRAINS GARAGE VN L,GROWW.NS,186.66,61358900,1171029491712,
JTL INDUSTRIES LIMITED,JTLIND.NS,65.8,61158064,25864771584,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.96,51457493,28949352448,
ADANI POWER LTD,ADANIPOWER.NS,172.33,42248035,3323563868160,
IFCI LTD,IFCI.NS,56.03,41555009,151190732800,
ASHOK LEYLAND LTD,ASHOKLEY.NS,170.38,34380836,1000787345408,
CANARA BANK,CANBK.NS,137.91,22772006,1250933604352,
INDIAN OIL CORP LTD,IOC.NS,141.67,22045413,2000555868160,
HINDUSTAN CONSTRUCTION CO,HCC.NS,16.52,20096217,43273613312,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,65.28,19657392,561518936064,
CUPID LIMITED,CUPID.NS,92.52,16296321,124408004608,
INDIAN RAILWAY FIN CORP L,IRFC.NS,98.49,16161005,1287366508544,
IDBI BANK LIMITED,IDBI.NS,72.1,15578809,775323451392,
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,54.84,14311933,18245023744,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,17.47,13066720,40898359296,
BANK OF INDIA,BANKINDIA.NS,144.29,12607231,656904355840,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,11.55,12180293,13786772480,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,94.53,11783818,998140018688,
INDIAN RENEWABLE ENERGY,IREDA.NS,123.13,10834035,345900646400,
AVENUESAI LIMITED,CCAVENUE.NS,15.09,10672722,52528586752,
BHARAT COKING COAL LTD,BHARATCOAL.NS,32.68,10510066,0,
IRB INFRA DEV LTD.,IRB.NS,20.89,10115707,252309422080,
GAIL (INDIA) LTD,GAIL.NS,152.22,10064163,1000858583040,
INOX WIND LIMITED,INOXWIND.NS,85.39,8851885,147657850880,
BANDHAN BANK LIMITED,BANDHANBNK.NS,165.94,8689433,267324751872,
JINDAL WORLDWIDE LTD,JINDWORLD.NS,24.24,7758029,24319729664,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,8.34,7425963,12503472128,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.49,7418361,636402176,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,13.34,7077799,66236305408,
J & K BANK LTD.,J&KBANK.NS,121.57,7067040,133870755840,
ITC HOTELS LIMITED,ITCHOTELS.NS,151.37,6692464,315300118528,
KESORAM INDUSTRIES LTD,KESORAMIND.NS,10.93,6595070,3395553792,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,9.81,6468735,11517421568,
AKSHAR SPINTEX LIMITED,AKSHAR.NS,0.44,6413372,346486144,
INDIABULLS LIMITED,IBULLSLTD.NS,10.9,6010072,24343842816,
GAUDIUM IVF N WOMEN H L,GAUDIUMIVF.NS,89.17,5999876,6490406912,
INDRAPRASTHA GAS LTD,IGL.NS,155.1,5993850,217341132800,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.2,5908702,1722375040,
KWALITY WALL'S (INDIA) L,KWIL.NS,23.94,5827009,56249217024,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.72,5786233,5319565824,
JM FINANCIAL LIMITED,JMFINANCIL.NS,130.32,5506276,124634218496,
ATAL REALTECH LIMITED,ATALREAL.NS,24.94,5356081,3089972480,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.17,5303764,935672640,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,82.07,5247180,79698534400,
ELECTROSTEEL CASTINGS LTD,ELECTCAST.NS,84.09,5193896,52033134592,
INDIAN ENERGY EXC LTD,IEX.NS,129.69,4859982,115333357568,
ADITYA BIRLA FASHION & RT,ABFRL.NS,58.43,4851033,71073529856,
DISH TV INDIA LTD.,DISHTV.NS,2.99,4754068,5519188480,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,83.89,4715261,698691420160,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,114.78,4704293,108726689792,
CENTRAL BANK OF INDIA,CENTRALBK.NS,35.02,4515114,317149577216,
INDIAN OVERSEAS BANK,IOB.NS,34.06,4448903,655879503872,
HATHWAY CABLE & DATACOM,HATHWAY.NS,10.7,3919750,18940116992,
LE TRAVENUES TECHNOLOGY L,IXIGO.NS,170.15,3877251,74556923904,
IRCON INTERNATIONAL LTD,IRCON.NS,133.43,3874285,125493002240,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,31.85,3700719,23361992704,
KELLTON TECH SOL LTD,KELLTONTEC.NS,14.71,3629843,7816962560,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,1.77,3611181,3025908992,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,104.63,3371619,129002487808,
BRIGHTCOM GROUP LIMITED,BCG.NS,9.62,3316377,19436621824,
LEMON TREE HOTELS LTD,LEMONTREE.NS,113.45,3259304,89835110400,
HSG & URBAN DEV CORPN LTD,HUDCO.NS,181.93,3106679,364205670400,
