Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,15.02,525456169,1627312357376,
IFCI LTD,IFCI.NS,101.38,407333108,273149575168,
JINDAL WORLDWIDE LTD,JINDWORLD.NS,57.51,187907453,57659637760,
LUMINO.NS,LUMINO.NS,114.5,139045234,0,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,7.83,65721056,38877831168,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,89.04,49816021,86457688064,
BILLIONBRAINS GARAGE VN L,GROWW.NS,194.0,44701386,1201165959168,
AVENUESAI LIMITED,CCAVENUE.NS,15.7,35871125,54652006400,
GTL INFRA.LTD,GTLINFRA.NS,1.16,35000851,14858568704,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,16.29,30694319,111642853376,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,30.87,29542567,22643462144,
EMPOWER INDIA LTD.,EMPOWER.NS,1.84,26427168,2141389312,
INOX WIND LIMITED,INOXWIND.NS,74.4,22677504,128580894720,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,21.86,21269868,52221050880,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.18,21161208,1500133120,
FINEOTEX CHEMICAL LIMITED,FCL.NS,51.51,20686347,59983437824,
HINDUSTAN CONSTRUCTION CO,HCC.NS,22.98,20133371,60195373056,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,1.96,15366106,3323955968,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,86.71,15287023,747588419584,
BANK OF MAHARASHTRA,MAHABANK.NS,85.95,13786028,661089091584,
ATAL REALTECH LIMITED,ATALREAL.NS,26.22,13654172,3248559616,
ASHOK LEYLAND LTD,ASHOKLEY.NS,169.0,13503494,0,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.13,13130525,679738560,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,12.44,12707259,18632364032,
MARSONS LIMITED,MARSONS.NS,137.56,12704309,23674075136,🚀 New!
CANARA BANK,CANBK.NS,125.5,12139544,1138366742528,
INDIAN ENERGY EXC LTD,IEX.NS,118.91,11527832,105746702336,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,136.08,11269307,128804028416,
KWALITY WALL'S (INDIA) L,KWIL.NS,42.12,11036941,98964783104,
LANDSMILL GREEN LIMITED,LANDSMILL.NS,0.63,10120631,888737856,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,10.02,10113511,11960472576,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,97.45,9283536,1028972150784,
GANGA FORGING LIMITED,GANGAFORGE.NS,1.68,8681562,285096448,
MASTER TRUST LIMITED,MASTERTR.NS,89.16,8359824,10968107008,🚀 New!
INDRAPRASTHA GAS LTD,IGL.NS,158.04,8172588,221256237056,
ADITYA BIRLA FASHION & RT,ABFRL.NS,52.97,8143397,64452689920,
INDIAN RAILWAY FIN CORP L,IRFC.NS,83.4,7880273,1089913421824,
INDIABULLS LIMITED,IBULLSLTD.NS,25.67,7859348,57531658240,
IRB INFRA DEV LTD.,IRB.NS,19.65,6858116,237332692992,
MANALI PETROCHEMICALS LT,MANALIPETC.NS,86.76,6434461,14922653696,
HORIZON INDUSTRIAL PRKS L,HORIZONIND.NS,55.13,6411455,158934433792,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.91,6344457,1626541440,
DUCON-RE1.NS,DUCON-RE1.NS,0.39,5695928,0,
LEAP INDIA LIMITED,LEAPIND.NS,150.26,5587345,66195005440,
EXICOM TELE SYSTEMS LTD,EXICOM.NS,177.85,5389126,24735338496,
ALEMBIC LIMITED,ALEMBICLTD.NS,111.41,5308946,28608063488,
CENTRAL BANK OF INDIA,CENTRALBK.NS,31.08,5288601,281317539840,
IOL CHEM AND PHARMA LTD,IOLCP.NS,199.95,5287680,58690826240,
BODAL CHEMICALS LTD,BODALCHEM.NS,155.62,5048923,19599415296,
IDBI BANK LIMITED,IDBI.NS,90.63,5004790,974490173440,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,6.0,4993510,23907899392,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,84.21,4797294,130488270848,
KSHITIJ POLYLINE LTD,KSHITIJ-RE.NS,0.08,4614316,0,
JM FINANCIAL LIMITED,JMFINANCIL.NS,132.06,4504095,126376124416,
INDIAN OIL CORP LTD,IOC.NS,137.6,4271979,0,
CASTROL INDIA LIMITED,CASTROLIND.NS,190.27,4231051,188200321024,
GAIL (INDIA) LTD,GAIL.NS,173.4,3878093,1140118781952,
LLOYDS ENTERPRISES LTD,LLOYDSENT.NS,74.23,3679443,113315954688,
BHARAT COKING COAL LTD,BHARATCOAL.NS,33.81,3540529,0,
LEMON TREE HOTELS LTD,LEMONTREE.NS,104.95,3460221,83104407552,
LE TRAVENUES TECHNOLOGY L,IXIGO.NS,166.75,3399545,73544130560,
AVANCE TECHNOLOGIES LTD.,AVANCE.NS,0.82,2992770,1625172224,
AWL AGRI BUSINESS LIMITED,AWL.NS,187.29,2986648,241944510464,
B.L.KASHYAP & SON LTD,BLKASHYAP.NS,59.34,2975554,13380125696,
KSHITIJ POLYLINE LIMITED,KSHITIJPOL.NS,3.3,2936343,293701568,
BANDHAN BANK LIMITED,BANDHANBNK.NS,164.95,2922908,265752838144,
BANK OF INDIA,BANKINDIA.NS,145.0,2901254,660136787968,
JTL INDUSTRIES LIMITED,JTLIND.NS,91.67,2881308,36033794048,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.05,2849052,1843047296,
WATERWAYS LEISURE TOUR L,CORDELIA.NS,103.9,2678542,75217928192,
INDIAN OVERSEAS BANK,IOB.NS,33.55,2672403,646058606592,
BRIGHTCOM GROUP LIMITED,BCG.NS,8.98,2648978,18126325760,
INDIAN RENEWABLE ENERGY,IREDA.NS,113.64,2624951,319241060352,
KNR CONSTRU LTD.,KNRCON.NS,124.66,2624459,35058704384,
BIRLA PRECISION TECH L,BIRLAPREC.NS,57.92,2568069,3961011968,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,57.53,2532963,0,
KANSAI NEROLAC PAINTS LTD,KANSAINER.NS,194.2,2464672,157064839168,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,139.28,2432768,171723849728,
IRIS CLOTHINGS LIMITED,IRISDOREME.NS,63.58,2429347,10851733504,
IMAGICAAWORLD ENT LTD,IMAGICAA.NS,55.38,2401480,31338098688,
LANCOR HOLDINGS LIMITED,LANCORHOL.NS,40.35,2380475,2967764992,
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,82.48,2367402,27403243520,
DWARIKESH SUGAR IND LTD,DWARKESH.NS,47.31,2332430,8766612480,
ARDEE INDUSTRIES LIMITED,ARDEE.NS,55.66,2237320,17544085504,
KELLTON TECH SOL LTD,KELLTONTEC.NS,13.87,2173042,7370582528,
CYBER MEDIA (INDIA) LTD.,CYBERMEDIA.NS,26.4,2156723,549904576,
BEST AGROLIFE LIMITED,BESTAGRO.NS,19.29,2081104,6841606144,
ITC HOTELS LIMITED,ITCHOTELS.NS,161.23,2050090,335843033088,
ANLON HEALTHCARE LIMITED,AHCL.NS,15.68,2049674,8334155264,
GMR POW AND URBAN INFRA L,GMRP&UI.NS,95.3,1963933,74430971904,
HINDUSTAN OIL EXPLORATION,HINDOILEXP.NS,185.0,1957749,24465008640,
J & K BANK LTD.,J&KBANK.NS,150.02,1882694,165199396864,
GRADIENTE INFOTAINMENT L,GRADIENTE.NS,2.71,1827204,900804032,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,83.08,1824426,691945275392,
HATHWAY CABLE & DATACOM,HATHWAY.NS,10.52,1808568,18621499392,
DISH TV INDIA LTD.,DISHTV.NS,2.57,1805770,4732028416,
ELECTROSTEEL CASTINGS LTD,ELECTCAST.NS,83.71,1762610,51748229120,
MAN INFRA LTD,MANINFRA.NS,124.8,1748362,50377580544,
DUCON INFRATECHNOLOGIES L,DUCON.NS,1.92,1709236,623857152,
FEDDERS HOLDING LTD.,FEDDERSHOL.NS,47.28,1704384,9522947072,
IRCON INTERNATIONAL LTD,IRCON.NS,119.25,1685244,112156499968,
HTEL.NS,HTEL.NS,73.65,1644517,0,
ARISINFRA SOLUTIONS LTD,ARIS.NS,128.56,1641384,10515417088,
ELECTRONICS MART IND LTD,EMIL.NS,173.74,1637023,66846253056,
HARDWYN INDIA LIMITED,HARDWYN.NS,9.13,1625031,6243164160,
MAGELLANIC CLOUD LIMITED,MCLOUD.NS,26.29,1611628,15486575616,🚀 New!
INDO RAMA SYNTHETICS LTD,INDORAMA.NS,72.96,1607598,19050815488,
SRI LOTUS DEVLPRS N RTY L,LOTUSDEV.NS,193.25,1588981,94445854720,
BRAINBEES SOLUTIONS LTD,FIRSTCRY.NS,180.16,1539641,87419764736,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,50.26,1537348,14900847616,
BALAJI TELEFILMS LIMITED.,BALAJITELE.NS,93.17,1525971,11357635584,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,9.28,1502445,10885733376,
KAVVERI DFS & WIR TEC LTD,KAVDEFENCE.NS,67.14,1477270,4036742656,
CESC LTD,CESC.NS,146.5,1447134,194196062208,
VALOR ESTATE LIMITED,DBREALTY.NS,102.57,1438778,55634665472,
INOX GREEN ENERGY SER LTD,INOXGREEN.NS,175.1,1332603,70301253632,
GAJA ALT ASSET MGT LTD,GAJA.NS,161.1,1327097,0,
HAZOOR MULTI PROJECTS LTD,HAZOOR.NS,19.13,1290364,5512730112,
GUJARAT PIPAVAV PORT LTD,GPPL.NS,161.62,1289113,78163599360,
KAMDHENU LIMITED,KAMDHENU.NS,39.24,1255794,11061089280,
AYE FINANCE LIMITED,AYE.NS,184.81,1223851,45195870208,
JSW CEMENT LIMITED,JSWCEMENT.NS,124.07,1203464,167537295360,
BHANSALI ENG. POLYMERS LT,BEPL.NS,127.5,1188514,31729455104,
HI-TECH PIPES LIMITED,HITECH.NS,75.77,1169513,15359353856,
FILATEX INDIA LTD,FILATEX.NS,77.72,1155408,34512216064,
GRM OVERSEAS LIMITED,GRMOVER.NS,87.53,1151165,18164561920,
ARFIN INDIA LIMITED,ARFIN.NS,87.24,1136109,14719348736,
ALGOQUANT FINTECH LIMITED,ALGOQUANT.NS,64.5,1131106,18130694144,
COFFEE DAY ENTERPRISE LTD,COFFEEDAY.NS,32.86,1123239,6941731328,
