Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,8.7,664169986,942584365056,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,14.67,164477087,100598759424,
DCX SYSTEMS LIMITED,DCXINDIA.NS,175.19,86908274,19517820928,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.16,56325214,1377899904,
GTL INFRA.LTD,GTLINFRA.NS,0.99,53703917,12681020416,
HINDUSTAN CONSTRUCTION CO,HCC.NS,14.23,42307495,37275029504,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,60.24,40198058,518136823808,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.13,39398941,715514304,
IDBI BANK LIMITED,IDBI.NS,67.39,36398917,724674740224,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.29,34116541,193209600,
ADANI POWER LTD,ADANIPOWER.NS,147.85,25964250,2851441475584,
ASHOK LEYLAND LTD,ASHOKLEY.NS,161.98,23529356,951446929408,
CANARA BANK,CANBK.NS,129.56,22464573,1175193518080,
INDIAN OIL CORP LTD,IOC.NS,138.11,21036972,1950284251136,
INDIAN RAILWAY FIN CORP L,IRFC.NS,89.45,17217432,1169204314112,
BILLIONBRAINS GARAGE VN L,GROWW.NS,162.15,16940764,1001048637440,
GAIL (INDIA) LTD,GAIL.NS,135.4,16538331,890265731072,
HFCL LIMITED,HFCL.NS,66.49,16195149,101742157824,
BANDHAN BANK LIMITED,BANDHANBNK.NS,148.34,16046735,238971617280,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,6.47,15765094,23530440704,
INOX WIND LIMITED,INOXWIND.NS,76.15,15235292,131679887360,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,9.75,14344117,11638183936,
DISH TV INDIA LTD.,DISHTV.NS,2.1,13210660,3876352768,
CENTRAL BANK OF INDIA,CENTRALBK.NS,32.56,12327022,294871236608,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,27.67,11951330,20295960576,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,15.32,11582766,19077156864,
IFCI LTD,IFCI.NS,50.56,11539723,136430551040,
BHARAT COKING COAL LTD,BHARATCOAL.NS,31.9,11235590,0,
CUPID LIMITED,CUPID.NS,80.1,10771536,107824898048,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,84.77,10645053,895084331008,
INDIAN RENEWABLE ENERGY,IREDA.NS,110.51,10396721,310448160768,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,78.51,10085580,653883277312,
KWALITY WALL'S (INDIA) L,KWIL.NS,23.18,9897844,54463528960,
IRB INFRA DEV LTD.,IRB.NS,40.24,9897226,243009372160,
ITC HOTELS LIMITED,ITCHOTELS.NS,140.11,9796493,291988865024,
AVENUESAI LIMITED,CCAVENUE.NS,13.35,9155356,46471614464,
BANK OF INDIA,BANKINDIA.NS,143.73,9047457,654354874368,
ADITYA BIRLA FASHION & RT,ABFRL.NS,56.94,8615048,69261107200,
J & K BANK LTD.,J&KBANK.NS,109.33,8329620,120392278016,
INOX GREEN ENERGY SER LTD,INOXGREEN.NS,135.01,7984335,54234165248,
INDIAN ENERGY EXC LTD,IEX.NS,115.38,7770339,102607462400,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,8.72,7563508,10237708288,
INDIABULLS LIMITED,IBULLSLTD.NS,9.23,7493527,21437853696,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,12.17,7395362,60426973184,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,7.69,7021053,11528980480,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.79,6583863,5419664896,
INDIAN OVERSEAS BANK,IOB.NS,32.11,6475035,618671439872,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.45,6285319,584450944,
AWL AGRI BUSINESS LIMITED,AWL.NS,175.36,6265501,227332259840,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.0,6099142,1420917504,
BLUSPRING ENTERPRISES LTD,BLUSPRING.NS,50.22,6046101,7489432576,
HSG & URBAN DEV CORPN LTD,HUDCO.NS,165.11,5955196,330533699584,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,102.19,5436163,96800669696,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,68.9,5416395,66909089792,
APOLLO MICRO SYSTEMS LTD,APOLLO.NS,188.72,5335933,70974423040,
BELRISE INDUSTRIES LTD,BELRISE.NS,183.17,5062883,162999173120,
A B INFRABUILD LIMITED,ABINFRA.NS,16.92,5029361,10808315904,
ATAL REALTECH LIMITED,ATALREAL.NS,22.18,4979703,2748018944,
JAI BALAJI INDUSTRIES LTD,JAIBALAJI.NS,57.76,4726317,52691644416,
IRCON INTERNATIONAL LTD,IRCON.NS,115.24,4717361,108385026048,
JINDAL SAW LIMITED,JINDALSAW.NS,179.11,4012129,114163499008,
BRIGHTCOM GROUP LIMITED,BCG.NS,8.37,3964098,16911072256,
LEMON TREE HOTELS LTD,LEMONTREE.NS,102.14,3840547,80879312896,
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,34.03,3782406,11321629696,
JM FINANCIAL LIMITED,JMFINANCIL.NS,117.66,3779028,112525803520,
CASTROL INDIA LIMITED,CASTROLIND.NS,177.29,3756651,175361490944,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,54.48,3490229,62217588736,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,57.31,3205454,17040832512,
ENGINEERS INDIA LTD,ENGINERSIN.NS,181.29,3149828,101973663744,
AEGIS VOPAK TERMINALS LTD,AEGISVOPAK.NS,175.34,3114003,194275229696,
HATHWAY CABLE & DATACOM,HATHWAY.NS,9.31,3066009,16479673344,
JSW CEMENT LIMITED,JSWCEMENT.NS,113.09,2985126,151379410944,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,101.16,2918916,124724191232,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,1.36,2778720,2324992256,
KAMDHENU LIMITED,KAMDHENU.NS,19.26,2709312,5433418752,
ELECTROSTEEL CASTINGS LTD,ELECTCAST.NS,70.5,2604104,43582013440,
ADITYA BIRLA LIFES BRAN L,ABLBL.NS,91.45,2498240,111255871488,
DELTA CORP LIMITED,DELTACORP.NS,50.49,2339279,13523638272,
JTL INDUSTRIES LIMITED,JTLIND.NS,49.41,2294835,19422162944,
VALOR ESTATE LIMITED,DBREALTY.NS,91.03,2197270,49375289344,
COFFEE DAY ENTERPRISE LTD,COFFEEDAY.NS,22.34,2185660,4719363072,
KELLTON TECH SOL LTD,KELLTONTEC.NS,15.43,2164004,8144026112,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.18,2160540,1268273920,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,112.44,2106363,44943519744,
DCW LTD,DCW.NS,37.49,2046635,13080088576,
LE TRAVENUES TECHNOLOGY L,IXIGO.NS,166.57,1909224,72988229632,
FINEOTEX CHEMICAL LIMITED,FCL.NS,20.81,1868858,24273569792,
DCB BANK LIMITED,DCBBANK.NS,164.02,1841413,52845686784,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,45.41,1831695,63121416192,
BARTRONICS INDIA LIMITED,ASMS.NS,7.51,1803451,2297014784,
INDRAPRASTHA GAS LTD,IGL.NS,147.98,1790786,207363883008,
DIAMOND POWER INFRA LTD,DIACABS.NS,117.94,1650271,62150971392,
CAPRI GLOBAL CAPITAL LTD,CGCL.NS,159.78,1637049,153732956160,
AVANTEL LIMITED,AVANTEL.NS,118.29,1635211,31430936576,
HMA AGRO INDUSTRIES LTD,HMAAGRO.NS,23.2,1627095,11621859328,
FUTURE CONSUMER LIMITED,FCONSUMER.NS,0.32,1551488,639051072,🚀 New!
DIGITIDE SOLUTIONS LTD,DIGITIDE.NS,73.02,1548540,10880836608,
HINDUSTAN OIL EXPLORATION,HINDOILEXP.NS,122.26,1543863,16168065024,
INVENTURE GRO & SEC LTD,INVENTURE.NS,0.97,1525042,1018500032,
CESC LTD,CESC.NS,148.7,1512666,197112315904,
KNR CONSTRU LTD.,KNRCON.NS,114.06,1512083,32081559552,
GREAVES COTTON LTD.,GREAVESCOT.NS,128.01,1507974,29814777856,
BODAL CHEMICALS LTD,BODALCHEM.NS,56.81,1473805,7154882560,
3I INFOTECH LIMITED,3IINFOLTD.NS,13.49,1428782,2802387200,
GMR POW AND URBAN INFRA L,GMRP&UI.NS,100.19,1426594,78250147840,
BLS E-SERVICES LIMITED,BLSE.NS,150.37,1416874,13631653888,
FINO PAYMENTS BANK LTD,FINOPB.NS,140.57,1416052,11702479872,
ASHOKA BUILDCON LTD,ASHOKA.NS,106.3,1415094,29856821248,
GATEWAY DISTRIPARKS LTD,GATEWAY.NS,48.48,1376257,24226793472,
ECOS (INDIA) MOB & HOSP L,ECOSMOBLTY.NS,106.75,1347203,6405000192,
GRM OVERSEAS LIMITED,GRMOVER.NS,152.12,1322543,31568527360,
