Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,7.48,268137635,810405658624,
BOMBAY DYEING & MFG. CO L,BOMDYEING.NS,188.19,96375153,38867824640,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,21.51,91497821,155951808512,
GTL INFRA.LTD,GTLINFRA.NS,1.62,85917302,22813001728,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,42.98,70468355,46079287296,
INDIAN RAILWAY FIN CORP L,IRFC.NS,134.85,53094909,1867133091840,
CANARA BANK,CANBK.NS,107.8,38203000,1034829365248,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.64,30844386,998207936,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.67,22762798,5583826944,
JM FINANCIAL LIMITED,JMFINANCIL.NS,179.59,19347924,171717132288,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,72.7,16253911,571901083648,
BELRISE INDUSTRIES LTD,BELRISE.NS,130.71,15011675,116316086272,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,16.45,14554883,48533917696,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,91.38,9982102,964881350656,
GARUDA CONSTRUCT N ENG L,GARUDA.NS,188.64,9854505,17551384576,
INDIAN ENERGY EXC LTD,IEX.NS,187.89,9210625,172885852160,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,20.4,8600372,101290893312,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.4,8428105,2405228032,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,17.76,8032741,21159442432,
GAIL (INDIA) LTD,GAIL.NS,186.39,7797117,1286262489088,
IFCI LTD,IFCI.NS,61.81,7711822,171373789184,
INDIAN OIL CORP LTD,IOC.NS,152.35,7589954,2176426442752,
IRB INFRA DEV LTD.,IRB.NS,48.6,7371160,298047275008,
IDBI BANK LIMITED,IDBI.NS,97.38,7303674,1116208496640,
ADITYA BIRLA FASHION & RT,ABFRL.NS,75.73,6614187,95074476032,
HFCL LIMITED,HFCL.NS,80.71,6172745,120795422720,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,122.27,6118858,1018793951232,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,14.52,5947246,17607532544,
HATHWAY CABLE & DATACOM,HATHWAY.NS,15.65,5940077,28321646592,
CENTRAL BANK OF INDIA,CENTRALBK.NS,37.72,5848749,354474098688,
GODHA CABCON INSULAT LTD,GODHA.NS,0.63,5820743,453043104,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,10.42,5461871,38276096000,
GLOBE CIVIL PROJECTS LTD,GLOBECIVIL.NS,91.79,5080107,5481607168,
INDIAN RENEWABLE ENERGY,IREDA.NS,156.91,4984623,471636934656,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,113.16,4583400,106318684160,
ASHOK LEYLAND LTD,ASHOKLEY.NS,124.6,4571706,1463564107776,
AXITA COTTON LIMITED,AXITA.NS,9.21,4436949,3210099456,
