Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,13.74,275265177,1488633200640,
GTL INFRA.LTD,GTLINFRA.NS,1.24,93947110,15883298816,
FINO PAYMENTS BANK LTD,FINOPB.NS,174.21,58714073,14497477632,
JINDAL WORLDWIDE LTD,JINDWORLD.NS,32.2,46603376,32283785216,
MRS BECTORS FOOD SPE LTD,BECTORFOOD.NS,188.63,43462218,57907638272,
CENTRAL BANK OF INDIA,CENTRALBK.NS,31.66,33106803,286567366656,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,16.87,32961815,115617857536,
HINDUSTAN CONSTRUCTION CO,HCC.NS,22.37,27846209,58597502976,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.15,24292862,784313792,
CANARA BANK,CANBK.NS,125.01,19261641,1133922091008,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,110.54,16838064,1167189213184,
FINEOTEX CHEMICAL LIMITED,FCL.NS,38.75,13351112,45124407296,
IFCI LTD,IFCI.NS,72.17,13191379,194448654336,
ALLCARGO GLOBAL LIMITED,AGL.NS,12.59,12684850,12373226496,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,6.81,12584574,24766969856,
IDBI BANK LIMITED,IDBI.NS,87.02,12348589,935674052608,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,80.35,12254373,692368179200,
AVENUESAI LIMITED,CCAVENUE.NS,17.06,12188724,59386191872,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.48,11420371,620355904,
INOX WIND LIMITED,INOXWIND.NS,78.12,11418279,135009943552,
INDIAN OIL CORP LTD,IOC.NS,141.69,11264446,2000838328320,
KWALITY WALL'S (INDIA) L,KWIL.NS,32.75,10272132,76949118976,
ASHOK LEYLAND LTD,ASHOKLEY.NS,155.23,10049630,911798435840,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.19,9967188,1583473792,
GAIL (INDIA) LTD,GAIL.NS,171.2,9641422,1125653544960,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,90.28,8455744,87661723648,
ITC HOTELS LIMITED,ITCHOTELS.NS,172.41,8330544,359125942272,
HARDWYN INDIA LIMITED,HARDWYN.NS,15.8,7985234,7717258240,
ATAL REALTECH LIMITED,ATALREAL.NS,30.36,7978286,3761490176,
