Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,9.71,399701602,1052010872832,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.19,123181032,1636256256,
JINDAL SAW LIMITED,JINDALSAW.NS,198.04,93837910,126229348352,
AWL AGRI BUSINESS LIMITED,AWL.NS,179.4,36725255,232569602048,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,13.66,33522455,93672734720,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.15,33351356,825593536,
HFCL LIMITED,HFCL.NS,72.06,31933944,110265303040,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,66.16,29540392,568922537984,
ASHOK LEYLAND LTD,ASHOKLEY.NS,184.66,28299081,1084665954304,
GTL INFRA.LTD,GTLINFRA.NS,1.09,27131881,13961931776,
CUPID LIMITED,CUPID.NS,86.9,26818348,117006336000,
GAIL (INDIA) LTD,GAIL.NS,147.97,23518199,972914491392,
INDIAN OIL CORP LTD,IOC.NS,160.63,22700319,2268294545408,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.35,21858045,26730870784,
ELECTROSTEEL CASTINGS LTD,ELECTCAST.NS,75.62,18945383,46747119616,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,35.61,18891254,26119954432,
HINDUSTAN CONSTRUCTION CO,HCC.NS,15.97,16852605,41832906752,
J & K BANK LTD.,J&KBANK.NS,125.41,16440761,138099294208,
BILLIONBRAINS GARAGE VN L,GROWW.NS,155.06,16078899,957277863936,
IDBI BANK LIMITED,IDBI.NS,99.14,15660140,1066096590848,
ADANI POWER LTD,ADANIPOWER.NS,138.85,15214225,2677867020288,
ENVIRO INFRA ENGINEERS L,EIEL.NS,153.08,14964136,26870132736,
CANARA BANK,CANBK.NS,139.41,13342096,1264539533312,
INDIAN RAILWAY FIN CORP L,IRFC.NS,99.25,12805569,1297300455424,
JAI BALAJI INDUSTRIES LTD,JAIBALAJI.NS,67.46,12613914,61540483072,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,11.35,11780068,13548040192,
INDIABULLS LIMITED,IBULLSLTD.NS,10.55,11627191,24503724032,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.17,11588272,1662473472,
INDRAPRASTHA GAS LTD,IGL.NS,162.67,10610385,227948937216,
INOX WIND LIMITED,INOXWIND.NS,82.26,9675516,142245412864,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,16.57,9117209,20633714688,
INDIAN ENERGY EXC LTD,IEX.NS,122.85,8944201,109250535424,
BHARAT COKING COAL LTD,BHARATCOAL.NS,33.35,8791546,0,
IFCI LTD,IFCI.NS,53.61,8562465,144660627456,
BANDHAN BANK LIMITED,BANDHANBNK.NS,182.47,8187613,293953961984,
AVENUESAI LIMITED,CCAVENUE.NS,14.89,7647471,51832385536,
ADITYA BIRLA FASHION & RT,ABFRL.NS,61.74,7203398,75099774976,
KWALITY WALL'S (INDIA) L,KWIL.NS,26.59,7005812,62475632640,
ADITYA BIRLA LIFES BRAN L,ABLBL.NS,102.75,6888714,125003186176,
INDIAN RENEWABLE ENERGY,IREDA.NS,114.8,6488112,322499772416,
BANK OF INDIA,BANKINDIA.NS,154.3,6073024,702476648448,
AKME FINTRADE (INDIA) LTD,AFIL.NS,7.94,5993640,3404428032,
