Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,9.25,434831987,1002173038592,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.17,124780306,1464018688,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,13.98,77321511,95867117568,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.13,60010034,715514304,
IDBI BANK LIMITED,IDBI.NS,74.1,49047572,796830334976,
GOKUL AGRO RESOURCES LTD,GOKULAGRO.NS,191.0,47307663,56361562112,
ADANI POWER LTD,ADANIPOWER.NS,155.6,41640856,3000908382208,
BAJEL PROJECTS LIMITED,BAJEL.NS,175.52,41322172,20327528448,
GTL INFRA.LTD,GTLINFRA.NS,1.02,40499892,13065293824,
HINDUSTAN CONSTRUCTION CO,HCC.NS,15.15,22829393,39684939776,
CANARA BANK,CANBK.NS,136.58,21866251,1238869606400,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,63.66,21675511,547424534528,
ASHOK LEYLAND LTD,ASHOKLEY.NS,176.11,20888075,1034444537856,
INDIAN OIL CORP LTD,IOC.NS,146.68,19094321,2071303159808,
BILLIONBRAINS GARAGE VN L,GROWW.NS,161.07,17497407,994381266944,
CUPID LIMITED,CUPID.NS,79.05,14314240,106411474944,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,6.83,13460793,24839706624,
IFCI LTD,IFCI.NS,55.02,13317278,148465369088,
GAIL (INDIA) LTD,GAIL.NS,147.71,13151936,971205050368,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,10.48,12609809,12509555712,
DISH TV INDIA LTD.,DISHTV.NS,2.2,11912975,4060941312,
INDIABULLS LIMITED,IBULLSLTD.NS,9.85,10863083,22877884416,
BANDHAN BANK LIMITED,BANDHANBNK.NS,159.58,10499028,257078820864,
KWALITY WALL'S (INDIA) L,KWIL.NS,24.25,10253973,56977588224,
HFCL LIMITED,HFCL.NS,71.74,10070475,109775642624,
INDIAN RAILWAY FIN CORP L,IRFC.NS,96.74,9733326,1264492085248,
INOX WIND LIMITED,INOXWIND.NS,78.21,9484015,135242072064,
LEMON TREE HOTELS LTD,LEMONTREE.NS,106.94,8739711,84680187904,🚀 New!
BANK OF INDIA,BANKINDIA.NS,151.38,8577063,689182867456,
BHARAT COKING COAL LTD,BHARATCOAL.NS,34.21,8116009,0,
IRB INFRA DEV LTD.,IRB.NS,41.52,8070547,250739277824,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,7.84,7404340,11753864192,
J & K BANK LTD.,J&KBANK.NS,121.1,7246342,133353193472,
AWL AGRI BUSINESS LIMITED,AWL.NS,175.01,7192619,226878521344,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,90.3,6931598,953475596288,
ITC HOTELS LIMITED,ITCHOTELS.NS,150.78,6580811,314225098752,
ATAL REALTECH LIMITED,ATALREAL.NS,22.42,6136514,2777753856,
INDIAN RENEWABLE ENERGY,IREDA.NS,116.2,6072252,326432686080,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,15.76,5625532,19625066496,
HATHWAY CABLE & DATACOM,HATHWAY.NS,9.82,5452853,17382424576,
BELRISE INDUSTRIES LTD,BELRISE.NS,176.94,5126423,157455220736,
LLOYDS ENTERPRISES LTD,LLOYDSENT.NS,45.56,4889163,69549711360,🚀 New!
INDIAN OVERSEAS BANK,IOB.NS,32.07,4864802,617900736512,
CENTRAL BANK OF INDIA,CENTRALBK.NS,34.94,4808579,316425076736,
AKME FINTRADE (INDIA) LTD,AFIL.NS,8.46,4757709,3610304512,
INDIAN ENERGY EXC LTD,IEX.NS,119.88,4735418,106609319936,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.98,4722298,5691363328,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.05,4674727,1491963264,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,81.3,4581643,677120245760,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,60.07,4541488,17861502976,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,42.06,4377498,61996400640,🚀 New!
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,30.01,4357750,22012352512,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,12.58,4329477,62462722048,
AVENUESAI LIMITED,CCAVENUE.NS,14.07,4140117,48977944576,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,107.85,4113745,132972552192,
ADITYA BIRLA FASHION & RT,ABFRL.NS,58.19,4108400,70781591552,
FINO PAYMENTS BANK LTD,FINOPB.NS,141.25,4065749,11759089664,
A B INFRABUILD LIMITED,ABINFRA.NS,17.19,3898424,10980789248,
