Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,11.16,314746391,1209108267008,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,9.3,147844669,33822736384,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.24,128009212,2000177408,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.15,76600064,825593536,
GTL INFRA.LTD,GTLINFRA.NS,1.17,36740329,14986659840,
CANARA BANK,CANBK.NS,154.15,35642559,1398240837632,
IDBI BANK LIMITED,IDBI.NS,112.83,18518042,1213311352832,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,12.54,17040149,14968495104,🚀 New!
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,14.66,15970442,100530184192,
GAIL (INDIA) LTD,GAIL.NS,168.47,14663414,1107703627776,
HFCL LIMITED,HFCL.NS,71.31,14193178,109117661184,
A B INFRABUILD LIMITED,ABINFRA.NS,21.68,13995603,13848953856,
BILLIONBRAINS GARAGE VN L,GROWW.NS,169.16,12373972,1044325662720,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,83.51,11972989,717997670400,
ADANI POWER LTD,ADANIPOWER.NS,142.7,11913968,2752118259712,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.29,11810949,193209600,
IFCI LTD,IFCI.NS,59.97,11676838,161822392320,
INDIAN RAILWAY FIN CORP L,IRFC.NS,111.88,11559924,1462104489984,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,121.1,10912237,114713378816,
INOX WIND LIMITED,INOXWIND.NS,96.67,10394583,167163412480,
HINDUSTAN CONSTRUCTION CO,HCC.NS,18.69,9298777,48957857792,
INDIAN OIL CORP LTD,IOC.NS,173.79,8934321,2454129999872,
BRIGHTCOM GROUP LIMITED,BCG.NS,11.05,8445042,22325848064,
BANDHAN BANK LIMITED,BANDHANBNK.NS,171.35,7762712,276039958528,
BANK OF INDIA,BANKINDIA.NS,171.7,7070348,781693026304,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,99.75,6998331,1053257826304,
INDIAN OVERSEAS BANK,IOB.NS,36.21,6632219,697667092480,
AVENUESAI LIMITED,CCAVENUE.NS,18.46,6537291,64259620864,
INDIAN RENEWABLE ENERGY,IREDA.NS,126.65,5752055,355789144064,
BHARAT COKING COAL LTD,BHARATCOAL.NS,33.94,5703735,0,
AKME FINTRADE (INDIA) LTD,AFIL.NS,5.88,5368590,2521163520,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,8.78,5203153,13163127808,
JAIPRAKASH ASSOCIATES LTD,JPASSOCIAT.NS,3.01,5099603,7613462016,
CENTRAL BANK OF INDIA,CENTRALBK.NS,38.31,4788562,346944634880,
IRB INFRA DEV LTD.,IRB.NS,40.68,4780195,245666529280,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,4.19,4599660,5991661568,
KELLTON TECH SOL LTD,KELLTONTEC.NS,19.17,4283260,10118016000,🚀 New!
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,15.55,4030653,19351664640,
INDIABULLS LIMITED,IBULLSLTD.NS,9.47,3915697,21995286528,
HSG & URBAN DEV CORPN LTD,HUDCO.NS,195.44,3596295,391251361792,
DELPHI WORLD MONEY LTD,DELPHIFX.NS,12.81,3441032,3160694016,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,143.93,3396219,57530421248,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,88.07,3284182,733505257472,
CESC LTD,CESC.NS,155.43,3188597,206033403904,
BLB LIMITED,BLBLIMITED.NS,20.48,3141560,1082680448,
INDIAN ENERGY EXC LTD,IEX.NS,125.42,3069530,111536037888,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,14.72,3060170,73088335872,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,69.81,2989346,16224111616,
BELRISE INDUSTRIES LTD,BELRISE.NS,182.83,2869008,162696609792,
JM FINANCIAL LIMITED,JMFINANCIL.NS,134.83,2715365,128946569216,
ATAL REALTECH LIMITED,ATALREAL.NS,25.16,2626433,2793137408,
JTL INDUSTRIES LIMITED,JTLIND.NS,65.02,2551233,25558165504,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.5,2506000,667535296,
GMR POW AND URBAN INFRA L,GMRP&UI.NS,115.08,2501084,89879502848,
HATHWAY CABLE & DATACOM,HATHWAY.NS,11.08,2440430,19612758016,
DISH TV INDIA LTD.,DISHTV.NS,3.01,2404556,5556105728,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.13,2335455,1605636736,
ADITYA BIRLA FASHION & RT,ABFRL.NS,69.85,2218834,84963827712,
GUJARAT AMBUJA EXPORTS LT,GAEL.NS,147.11,2082658,67475042304,
