Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,6.61,794543752,717237846016,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.98,89226018,3866605824,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.56,74376162,4755139072,
ELECTRONICS MART IND LTD,EMIL.NS,145.69,61691482,56054083584,
GTL INFRA.LTD,GTLINFRA.NS,1.49,47817345,19212804096,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,72.23,39599571,530041110528,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,18.17,34312913,124595142656,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,59.27,23594151,57570254848,
ASHOK LEYLAND LTD,ASHOKLEY.NS,128.01,20495425,751809134592,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,8.53,19279369,31058837504,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.45,18191705,2404093440,
ADITYA BIRLA FASHION & RT,ABFRL.NS,82.88,17136926,100780425216,
JAI CORP LIMITED,JAICORPLTD.NS,159.95,13226213,28095377408,
CANARA BANK,CANBK.NS,106.08,12948965,962392752128,
JSW CEMENT LIMITED,JSWCEMENT.NS,152.29,10127147,207626092544,
INDIAN OVERSEAS BANK,IOB.NS,37.96,9882957,730980548608,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,15.92,9849160,51252531200,
DELTA CORP LIMITED,DELTACORP.NS,87.28,9811708,23373496320,
GAIL (INDIA) LTD,GAIL.NS,174.66,9768261,1148403449856,
BELRISE INDUSTRIES LTD,BELRISE.NS,137.85,8888028,122669826048,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,179.3,8200021,220886843392,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,55.12,7897351,40066838528,
JM FINANCIAL LIMITED,JMFINANCIL.NS,182.13,7818258,174145781760,
FEDERAL BANK LTD,FEDERALBNK.NS,189.9,7765113,466671632384,
INDIAN RAILWAY FIN CORP L,IRFC.NS,121.63,7728474,1589777006592,
