Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,11.46,456360358,1243138359296,
INDIAN ENERGY EXC LTD,IEX.NS,154.78,110505447,137645899776,
BILLIONBRAINS GARAGE VN L,GROWW.NS,162.05,88542473,1000431353856,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.76,59148296,506342400,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.31,47712235,2657378560,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,84.4,42920650,725476114432,
BLISS GVS PHARMA LTD,BLISSGVS.NS,186.64,39561902,19757844480,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.24,29351652,1320949504,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.54,23094435,720938176,
HFCL LIMITED,HFCL.NS,69.62,23041019,106521083904,
CANARA BANK,CANBK.NS,152.96,22804644,1387446927360,
HINDUSTAN CONSTRUCTION CO,HCC.NS,19.14,21531452,50136616960,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,17.35,18818546,118975725568,
GTL INFRA.LTD,GTLINFRA.NS,1.19,15297434,15242843136,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,16.71,14320315,58167836672,
IDBI BANK LIMITED,IDBI.NS,108.12,13111890,1162549788672,
KESORAM INDUSTRIES LTD,KESORAMIND.NS,11.33,12813027,3780235520,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,104.51,11686883,1103898214400,
INDIAN RAILWAY FIN CORP L,IRFC.NS,128.04,10916715,1673291497472,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,4.12,10881788,5891561984,
INDIAN OIL CORP LTD,IOC.NS,162.67,10574254,2297101811712,
ASHOK LEYLAND LTD,ASHOKLEY.NS,186.12,9481813,1093241733120,
INDIAN RENEWABLE ENERGY,IREDA.NS,146.03,9078693,410369949696,
IRB INFRA DEV LTD.,IRB.NS,42.33,8667004,255692931072,
GOYAL ALUMINIUMS LIMITED,GOYALALUM.NS,9.79,8499820,1401273600,
HARDWYN INDIA LIMITED,HARDWYN.NS,19.59,8173036,9568422912,
INOX WIND LIMITED,INOXWIND.NS,122.94,8136387,212469563392,
GUJARAT KIDNEY N SUP SP L,GKSL.NS,103.71,8082787,8176833024,
