Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,11.96,1240699368,1297376608256,
BILLIONBRAINS GARAGE VN L,GROWW.NS,160.87,197162661,993146437632,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.38,102679870,3257431808,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.92,87399614,612940800,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,84.68,65475286,727815553024,
GTL INFRA.LTD,GTLINFRA.NS,1.19,51800147,15242843136,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,4.41,42282090,6306258944,
HINDUSTAN CONSTRUCTION CO,HCC.NS,18.54,39682042,40148144128,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,17.94,32630421,123021590528,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,101.53,32481179,1072421601280,
AEROFLEX INDUSTRIES LTD,AEROFLEX.NS,193.69,28076184,25048061952,
CANARA BANK,CANBK.NS,148.58,26216736,1347717431296,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.4,23955732,2010665344,
DCX SYSTEMS LIMITED,DCXINDIA.NS,186.4,20604278,20766717952,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.28,19911066,1541107840,
BLISS GVS PHARMA LTD,BLISSGVS.NS,172.9,17886212,18279436288,
ASHOK LEYLAND LTD,ASHOKLEY.NS,173.56,16819845,1019466153984,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,76.29,15267262,74110476288,
INDIAN OIL CORP LTD,IOC.NS,162.6,14333417,2296113528832,
ADITYA BIRLA LIFES BRAN L,ABLBL.NS,116.41,14227384,141577027584,
BELRISE INDUSTRIES LTD,BELRISE.NS,162.3,12500278,144427384832,
BRIGHTCOM GROUP LIMITED,BCG.NS,10.89,11767067,21981704192,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.52,11136287,27383279616,
BANDHAN BANK LIMITED,BANDHANBNK.NS,150.09,10951172,242073911296,
HFCL LIMITED,HFCL.NS,64.12,9621323,92467830784,
INDIAN OVERSEAS BANK,IOB.NS,33.99,9135522,654531559424,
INDIAN RAILWAY FIN CORP L,IRFC.NS,113.98,8948979,1489548345344,
GAIL (INDIA) LTD,GAIL.NS,169.76,8764752,1116185427968,
AEQUS LIMITED,AEQUS.NS,150.93,7999395,98837127168,
ADANI POWER LTD,ADANIPOWER.NS,141.76,7865963,2733798326272,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,10.87,7632918,10686202880,
CENTRAL BANK OF INDIA,CENTRALBK.NS,36.78,7327973,332910526464,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,72.05,6989851,16729527296,
LLOYDS ENTERPRISES LTD,LLOYDSENT.NS,70.86,6642445,108171468800,
GPT INFRAPROJECTS LTD,GPTINFRA.NS,107.95,6624655,13641058304,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,18.47,6417123,23008772096,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,10.02,6350635,11958558720,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,16.81,6175434,58515939328,
IRB INFRA DEV LTD.,IRB.NS,41.09,6022042,248202739712,
KESORAM INDUSTRIES LTD,KESORAMIND.NS,10.42,4959723,3476615424,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,56.14,4945813,82748252160,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.53,4902661,707587392,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,68.63,4860871,95397986304,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,95.31,4716381,793799688192,
EMMVEE PHOTOVOLTAIC PWR L,EMMVEE.NS,185.16,4569514,128194609152,
INOX WIND LIMITED,INOXWIND.NS,126.87,4405214,219261534208,
INDIAN ENERGY EXC LTD,IEX.NS,141.4,4242952,125747052544,
JM FINANCIAL LIMITED,JMFINANCIL.NS,142.56,4190126,136335237120,
IDBI BANK LIMITED,IDBI.NS,98.13,4136559,1055133204480,
BANK OF INDIA,BANKINDIA.NS,143.21,4035229,651987582976,
INDIAN RENEWABLE ENERGY,IREDA.NS,133.19,4028907,374287302656,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,58.81,3939130,67078451200,
EXCELSOFT TECHNOLOGIES L,EXCELSOFT.NS,89.65,3863370,0,
J & K BANK LTD.,J&KBANK.NS,98.46,3717350,108422422528,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,16.04,3458375,79688441856,
GUJARAT PIPAVAV PORT LTD,GPPL.NS,193.61,3319622,93598801920,
INDOWIND ENERGY LTD,INDOWIND.NS,14.65,3011279,2361969152,
JAI CORP LIMITED,JAICORPLTD.NS,127.81,2802444,22434508800,
ADITYA BIRLA FASHION & RT,ABFRL.NS,76.82,2725505,93429219328,
ITC HOTELS LIMITED,ITCHOTELS.NS,193.83,2653413,403719520256,
GUJARAT AMBUJA EXPORTS LT,GAEL.NS,123.85,2451643,56806359040,
INDRAPRASTHA GAS LTD,IGL.NS,193.96,2365199,271687565312,
DISH TV INDIA LTD.,DISHTV.NS,3.95,2317562,7287957504,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,125.9,2289195,50366345216,
GMR POW AND URBAN INFRA L,GMRP&UI.NS,114.91,2277697,82316599296,
IFCI LTD,IFCI.NS,47.92,2199627,129135427584,
JSW CEMENT LIMITED,JSWCEMENT.NS,115.87,1969487,154606518272,
