Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,11.3,351555690,1224276312064,
GTL INFRA.LTD,GTLINFRA.NS,1.29,101663346,16523753472,
BILLIONBRAINS GARAGE VN L,GROWW.NS,172.92,62539151,1067538317312,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.3,61584802,2500221952,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.17,49241501,935672640,
IFCI LTD,IFCI.NS,62.87,42799348,169647718400,
ADANI POWER LTD,ADANIPOWER.NS,139.9,38667456,2698117120000,
HINDUSTAN CONSTRUCTION CO,HCC.NS,19.83,34551691,51944050688,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,135.38,27103327,54112894976,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,14.95,26005934,102518841344,
AVENUESAI LIMITED,CCAVENUE.NS,18.9,25000364,65791270912,
IDBI BANK LIMITED,IDBI.NS,110.75,20049440,1190944178176,
INDIAN ENERGY EXC LTD,IEX.NS,123.95,19550079,110228766720,
ADITYA BIRLA FASHION & RT,ABFRL.NS,73.8,19442549,89768517632,
BRIGHTCOM GROUP LIMITED,BCG.NS,13.52,17457435,27316332544,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,81.54,14205827,701060087808,
CANARA BANK,CANBK.NS,141.77,14127548,1285946343424,
INDIAN RAILWAY FIN CORP L,IRFC.NS,111.44,13075277,1456354361344,
HFCL LIMITED,HFCL.NS,69.74,12929503,106715267072,
BHARAT COKING COAL LTD,BHARATCOAL.NS,35.25,11900114,0,
INDIAN RENEWABLE ENERGY,IREDA.NS,123.56,10189395,347108605952,
HSG & URBAN DEV CORPN LTD,HUDCO.NS,195.77,10052196,391911964672,
INDIAN OIL CORP LTD,IOC.NS,176.77,9832978,2496211451904,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,10.74,9659330,12819907584,
GAIL (INDIA) LTD,GAIL.NS,161.69,8520224,1063124598784,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,6.61,8517764,24039600128,
BANK OF INDIA,BANKINDIA.NS,161.79,8117174,736576077824,
INOX WIND LIMITED,INOXWIND.NS,106.38,7849905,183954112512,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,94.03,7831968,992860504064,
IRB INFRA DEV LTD.,IRB.NS,44.02,7592315,265836789760,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.34,7431386,226521600,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,16.37,7322889,20372137984,
COFFEE DAY ENTERPRISE LTD,COFFEEDAY.NS,33.17,7092912,7007218688,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,15.1,6514854,74975133696,
JAIPRAKASH ASSOCIATES LTD,JPASSOCIAT.NS,3.38,6232485,8549336064,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,37.68,5955689,27638300672,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,122.44,5893295,115982712832,
INDRAPRASTHA GAS LTD,IGL.NS,166.51,5666904,233329917952,
BELRISE INDUSTRIES LTD,BELRISE.NS,186.71,5216054,166149341184,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,9.29,5062308,13927728128,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,76.08,4840884,73881616384,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,68.81,4701358,15991707648,
KITEX GARMENTS LTD,KITEX.NS,196.17,4472130,39159615488,
BANDHAN BANK LIMITED,BANDHANBNK.NS,165.44,4429909,266519117824,
DELPHI WORLD MONEY LTD,DELPHIFX.NS,16.7,4414486,4120498944,
CENTRAL BANK OF INDIA,CENTRALBK.NS,36.88,4144210,333994196992,
BARTRONICS INDIA LIMITED,ASMS.NS,11.3,4080679,3456227072,
INDIAN OVERSEAS BANK,IOB.NS,34.83,3920771,671078350848,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,89.29,3881371,743666221056,
INDIABULLS LIMITED,IBULLSLTD.NS,9.92,3808432,23040468992,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.49,3639240,654184576,
KELLTON TECH SOL LTD,KELLTONTEC.NS,17.99,3638267,9495205888,
DISH TV INDIA LTD.,DISHTV.NS,3.27,3584488,6036035072,
LEMON TREE HOTELS LTD,LEMONTREE.NS,127.6,3580875,101039751168,🚀 New!
LE TRAVENUES TECHNOLOGY L,IXIGO.NS,196.8,3159725,86212435968,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,68.54,3034578,78428897280,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.2,2929757,1705101056,
ITC HOTELS LIMITED,ITCHOTELS.NS,180.13,2668972,375390437376,
JAI BALAJI INDUSTRIES LTD,JAIBALAJI.NS,70.12,2641679,63967076352,
JM FINANCIAL LIMITED,JMFINANCIL.NS,136.5,2597431,130543697920,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,10.16,2304308,11928337408,
GLOBE ENTERPRISE (I) LTD,GLOBE.NS,2.71,2187962,1220634880,
JTL INDUSTRIES LIMITED,JTLIND.NS,65.77,2165974,25852977152,
EXCELSOFT TECHNOLOGIES L,EXCELSOFT.NS,87.29,2074042,10045697024,
ATAL REALTECH LIMITED,ATALREAL.NS,25.88,2060992,2873068032,
INVENTURE GRO & SEC LTD,INVENTURE.NS,1.17,1999681,1228499968,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,4.39,1938133,6277659136,
CESC LTD,CESC.NS,150.33,1903833,199273005056,
KAMDHENU LIMITED,KAMDHENU.NS,21.74,1886134,6133048832,
VALOR ESTATE LIMITED,DBREALTY.NS,124.77,1876302,67676094464,
DCX SYSTEMS LIMITED,DCXINDIA.NS,170.05,1795678,18945175552,
DUCON INFRATECHNOLOGIES L,DUCON.NS,3.67,1794591,1192476928,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,1.64,1775280,2803667200,
DCB BANK LIMITED,DCBBANK.NS,190.03,1670504,61249568768,
CANARA HSBC LIFE INS CO L,CANHLIFE.NS,151.61,1626063,144029499392,
CASTROL INDIA LIMITED,CASTROLIND.NS,185.2,1620110,183185457152,
AKSHAR SPINTEX LIMITED,AKSHAR.NS,0.5,1616745,393734240,
FINEOTEX CHEMICAL LIMITED,FCL.NS,24.05,1615653,27908614144,
HATHWAY CABLE & DATACOM,HATHWAY.NS,11.24,1571318,19895973888,
JINDAL SAW LIMITED,JINDALSAW.NS,190.18,1568042,121219440640,
KESORAM INDUSTRIES LTD,KESORAMIND.NS,10.08,1538396,3131489536,
J & K BANK LTD.,J&KBANK.NS,101.74,1536826,112034299904,
ARSHIYA LIMITED,ARSHIYA.NS,1.42,1505630,374135808,
IRCON INTERNATIONAL LTD,IRCON.NS,152.89,1427409,143795453952,
ARISINFRA SOLUTIONS LTD,ARIS.NS,101.6,1391162,8275208704,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,64.52,1359555,89684951040,
JSW CEMENT LIMITED,JSWCEMENT.NS,119.43,1341259,159865978880,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.5,1303677,1612212736,
HINDUSTAN OIL EXPLORATION,HINDOILEXP.NS,141.87,1267367,18761355264,
AVANTEL LIMITED,AVANTEL.NS,151.99,1254921,40394256384,
