Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,11.5,836038438,1247477497856,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,86.07,62686630,739914022912,
BILLIONBRAINS GARAGE VN L,GROWW.NS,160.51,62053720,990923980800,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.24,39334045,1320949504,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.3,39209642,2500221952,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,16.1,33475858,79986524160,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,17.16,25871117,117672820736,
INDIAN ENERGY EXC LTD,IEX.NS,150.09,24168319,133475074048,
HINDUSTAN CONSTRUCTION CO,HCC.NS,18.61,24016632,48748302336,
GTL INFRA.LTD,GTLINFRA.NS,1.17,23554966,14986659840,
BANK OF MAHARASHTRA,MAHABANK.NS,62.02,18811643,477030219776,🚀 New!
IRB INFRA DEV LTD.,IRB.NS,42.14,17748480,254545231872,
CANARA BANK,CANBK.NS,150.46,17296639,1364770291712,
IDBI BANK LIMITED,IDBI.NS,104.63,16437349,1125023875072,
HFCL LIMITED,HFCL.NS,66.94,14321347,102420586496,
INDIAN OIL CORP LTD,IOC.NS,156.37,13561904,2208138002432,
INDIAN RAILWAY FIN CORP L,IRFC.NS,124.27,13160410,1624023236608,
INDIABULLS LIMITED,IBULLSLTD.NS,13.43,12760886,31192893440,
BLISS GVS PHARMA LTD,BLISSGVS.NS,182.18,11160701,19285704704,
INDIAN RENEWABLE ENERGY,IREDA.NS,141.18,10545520,396607258624,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.9,9885688,5576964096,
ADANI POWER LTD,ADANIPOWER.NS,142.89,9843347,2755590094848,
GAIL (INDIA) LTD,GAIL.NS,163.53,9683749,1075222740992,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.54,9301909,720938176,
INOX WIND LIMITED,INOXWIND.NS,117.88,9112291,203724668928,
ASHOK LEYLAND LTD,ASHOKLEY.NS,184.52,9089521,1083843674112,
HARDWYN INDIA LIMITED,HARDWYN.NS,18.89,8875020,9226518528,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,16.06,8493732,55905173504,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,85.51,7422852,83030065152,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.21,7297747,26254448640,
INDIAN OVERSEAS BANK,IOB.NS,35.55,7045498,684571754496,
BANK OF INDIA,BANKINDIA.NS,146.93,6824928,668923396096,
GUJARAT PIPAVAV PORT LTD,GPPL.NS,185.54,6806732,89697435648,
MADRAS FERTILISERS LTD,MADRASFERT.NS,83.07,6026670,13382684672,🚀 New!
KAMDHENU VENTURES LIMITED,KAMOPAINTS.NS,7.0,5875948,2208224000,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,9.31,5854879,11111196672,
BANDHAN BANK LIMITED,BANDHANBNK.NS,144.98,5854474,233832202240,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,68.76,5688288,95593955328,
CENTRAL BANK OF INDIA,CENTRALBK.NS,37.34,5670396,337979310080,
LEMON TREE HOTELS LTD,LEMONTREE.NS,150.85,5487924,119450214400,🚀 New!
AURI GROW INDIA LIMITED,AURIGROW.NS,0.73,5443053,486355200,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,108.8,5350058,102934626304,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,102.51,5255282,1082773012480,
CAMLIN FINE SCIENCES LTD,CAMLINFINE.NS,154.68,5245450,29711955968,
SRI LOTUS DEVLPRS N RTY L,LOTUSDEV.NS,159.17,5053669,77790150656,🚀 New!
IFCI LTD,IFCI.NS,50.0,4961238,134740647936,
BELRISE INDUSTRIES LTD,BELRISE.NS,177.69,4926825,158122639360,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,94.91,4557926,790468296704,
IRCON INTERNATIONAL LTD,IRCON.NS,169.78,4028930,159680757760,
DISH TV INDIA LTD.,DISHTV.NS,4.0,3948541,7380210176,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,66.45,3879910,75825405952,
BRIGHTCOM GROUP LIMITED,BCG.NS,10.25,3826507,20689848320,
KESORAM INDUSTRIES LTD,KESORAMIND.NS,10.77,3632823,3593392640,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,18.03,3446221,22460649472,
AVANTEL LIMITED,AVANTEL.NS,164.1,3340520,43563122688,
ADITYA BIRLA FASHION & RT,ABFRL.NS,75.14,3218261,91385987072,
CAPRI GLOBAL CAPITAL LTD,CGCL.NS,184.9,3138043,177902272512,
DCB BANK LIMITED,DCBBANK.NS,181.16,3052131,58287312896,
GRM OVERSEAS LIMITED,GRMOVER.NS,169.76,2917250,31273318400,
JSW CEMENT LIMITED,JSWCEMENT.NS,119.97,2868302,160077185024,
KARNATAKA BANK LIMITED,KTKBANK.NS,193.36,2847880,73184256000,🚀 New!
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,11.55,2693423,13548516352,
JTL INDUSTRIES LIMITED,JTLIND.NS,52.51,2683981,20730071040,
AEQUS LIMITED,AEQUS.NS,143.36,2656518,93879894016,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.3,2627914,1867046400,
EXXARO TILES LIMITED,EXXARO.NS,7.83,2613065,3503225600,
FINEOTEX CHEMICAL LIMITED,FCL.NS,24.0,2499945,27850629120,
ATAL REALTECH LIMITED,ATALREAL.NS,25.98,2416072,3235915520,
GOYAL ALUMINIUMS LIMITED,GOYALALUM.NS,8.82,2368026,1262434304,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,52.74,2207967,77736787968,🚀 New!
JAMNA AUTO IND LTD,JAMNAAUTO.NS,128.31,2189835,51330465792,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,39.02,2183436,28621191168,
CASTROL INDIA LIMITED,CASTROLIND.NS,188.72,2080333,186667171840,
CANARA HSBC LIFE INS CO L,CANHLIFE.NS,149.02,2071649,142380924928,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,11.06,2066480,10872990720,
LLOYDS ENTERPRISES LTD,LLOYDSENT.NS,63.89,2028688,97531404288,🚀 New!
JM FINANCIAL LIMITED,JMFINANCIL.NS,141.98,1878180,135780564992,
FILATEX INDIA LTD,FILATEX.NS,47.91,1860274,21274836992,
HATHWAY CABLE & DATACOM,HATHWAY.NS,12.16,1832417,21524469760,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,136.62,1796110,168435007488,
HEMISPHERE PROP IND LTD,HEMIPROP.NS,137.72,1786365,39283142656,
ITC HOTELS LIMITED,ITCHOTELS.NS,193.87,1755464,403802816512,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,71.6,1719426,16704480256,
KELLTON TECH SOL LTD,KELLTONTEC.NS,17.99,1681123,9495205888,
J & K BANK LTD.,J&KBANK.NS,102.12,1648215,112452755456,
ARFIN INDIA LIMITED,ARFIN.NS,75.71,1619109,12820816896,
GLOBE ENTERPRISE (I) LTD,GLOBE.NS,3.0,1602137,1351256320,
ENGINEERS INDIA LTD,ENGINERSIN.NS,197.53,1547259,111020228608,🚀 New!
GANDHAR OIL REFINE IND L,GANDHAR.NS,158.55,1465344,15518799872,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.5,1459155,1601535872,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,1.82,1427528,3111386880,
GMR POW AND URBAN INFRA L,GMRP&UI.NS,104.74,1383760,75031240704,
JHS SVEND. LAB. LTD,JHS.NS,11.62,1380138,999302080,
CESC LTD,CESC.NS,167.1,1353548,221639606272,
JAI BALAJI INDUSTRIES LTD,JAIBALAJI.NS,70.6,1352025,64493670400,
GUJARAT KIDNEY N SUP SP L,GKSL.NS,103.02,1267199,8122430976,
DIAMOND POWER INFRA LTD,DIACABS.NS,139.22,1219158,73364914176,
AKME FINTRADE (INDIA) LTD,AFIL.NS,6.16,1217716,2634871808,
JINDAL SAW LIMITED,JINDALSAW.NS,163.45,1198695,104144707584,
GUJARAT AMBUJA EXPORTS LT,GAEL.NS,130.65,1195145,59925319680,
FISCHER MEDICAL VENTURE L,FISCHER.NS,41.21,1145238,26749399040,
EXCELSOFT TECHNOLOGIES L,EXCELSOFT.NS,84.05,1106523,0,
FEDBANK FINANCIAL SER L,FEDFINA.NS,158.19,1084817,59177218048,
GUJ STATE FERT & CHEM LTD,GSFC.NS,181.31,997476,72277401600,
ELECTROSTEEL CASTINGS LTD,ELECTCAST.NS,71.43,979091,44156923904,
CONS. CONST. CONSORT LTD,CCCL.NS,17.23,975928,7706557440,
AEROFLEX INDUSTRIES LTD,AEROFLEX.NS,188.01,970606,24313522176,
KNR CONSTRU LTD.,KNRCON.NS,148.94,958523,41892229120,🚀 New!
GEOJIT FINANCIAL SER L,GEOJITFSL.NS,72.87,946377,20366589952,
INVENTURE GRO & SEC LTD,INVENTURE.NS,1.17,908148,1228499968,
ARIHANT CAPITAL MKTS LTD,ARIHANTCAP.NS,94.21,892392,10279517184,
KAMDHENU LIMITED,KAMDHENU.NS,23.36,884260,6584787456,
GREAVES COTTON LTD.,GREAVESCOT.NS,180.34,861009,41991192576,
VALOR ESTATE LIMITED,DBREALTY.NS,115.57,832957,62315855872,
INDRAPRASTHA GAS LTD,IGL.NS,185.65,831551,260047388672,
IMAGICAAWORLD ENT LTD,IMAGICAA.NS,48.47,824962,27432404992,
GLOTTIS LIMITED,GLOTTIS.NS,57.78,813245,5339045376,
DCX SYSTEMS LIMITED,DCXINDIA.NS,190.33,760373,21204559872,
HI-TECH PIPES LIMITED,HITECH.NS,89.79,729771,18209433600,
ELECTRONICS MART IND LTD,EMIL.NS,99.35,721612,38241120256,
ADVANCE AGROLIFE LIMITED,ADVANCE.NS,128.66,703845,8271001088,
3I INFOTECH LIMITED,3IINFOLTD.NS,16.2,702748,3365357824,
AKSHAR SPINTEX LIMITED,AKSHAR.NS,0.5,700148,393734240,
DCW LTD,DCW.NS,54.72,687235,16158047232,
AHLADA ENGINEERS LIMITED,AHLADA.NS,60.27,655989,778748672,
SAI SILKS (KALAMANDIR) L,KALAMANDIR.NS,128.73,655810,18968360960,
GPT INFRAPROJECTS LTD,GPTINFRA.NS,107.57,651235,13593039872,
KITEX GARMENTS LTD,KITEX.NS,166.81,647742,33278595072,🚀 New!
HINDUSTAN OIL EXPLORATION,HINDOILEXP.NS,152.46,646412,20161812480,
INOX GREEN ENERGY SER LTD,INOXGREEN.NS,193.47,642463,72494276608,🚀 New!
BOMBAY DYEING & MFG. CO L,BOMDYEING.NS,124.15,603300,25641308160,
GENERIC ENG CONS PROJ LTD,GENCON.NS,43.77,580710,2494286848,
ASHOKA BUILDCON LTD,ASHOKA.NS,164.25,576251,46123765760,
ENVIRO INFRA ENGINEERS L,EIEL.NS,193.89,565068,34033512448,
DUCON INFRATECHNOLOGIES L,DUCON.NS,3.47,559406,1127491840,
GATEWAY DISTRIPARKS LTD,GATEWAY.NS,58.45,539706,29209077760,
COFFEE DAY ENTERPRISE LTD,COFFEEDAY.NS,34.92,519283,7376909312,
GACM TECHNOLOGIES LIMITED,GATECHDVR.NS,0.49,518490,842891712,
BCL INDUSTRIES LIMITED,BCLIND.NS,30.66,511251,9049707520,
GVK POW. & INFRA LTD.,GVKPIL.NS,3.07,496278,4862188032,
IOL CHEM AND PHARMA LTD,IOLCP.NS,79.83,493210,23432302592,
DHANLAXMI BANK LIMITED,DHANBANK.NS,25.6,487940,10104290304,
FUSION FINANCE LIMITED,FUSION.NS,166.54,487190,26932238336,
ADITYA BIRLA LIFES BRAN L,ABLBL.NS,118.0,482401,143510781952,
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,35.22,462249,11701530624,
DELTA CORP LIMITED,DELTACORP.NS,68.49,457929,18379591680,
INDO RAMA SYNTHETICS LTD,INDORAMA.NS,45.27,454909,11820592128,
DOLAT ALGOTECH LIMITED,DOLATALGO.NS,91.49,453495,16102239232,
FABTECH TECHNOLOGIES LTD,FABTECH.NS,192.56,451057,8559444992,
AVONMORE CAP&MGT SERV LTD,AVONMORE.NS,18.38,446526,5303459840,
