Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,14.48,261175959,1568807059456,
LUMINO.NS,LUMINO.NS,110.32,178307074,0,🚀 New!
IFCI LTD,IFCI.NS,95.91,166302270,258411692032,
JINDAL WORLDWIDE LTD,JINDWORLD.NS,48.15,109731179,48275288064,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,7.53,61592594,37388259328,
BANK OF MAHARASHTRA,MAHABANK.NS,86.32,48631180,663934992384,🚀 New!
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,87.5,48165174,754399576064,
IRB INFRA DEV LTD.,IRB.NS,19.67,40268785,237574258688,
INOX WIND LIMITED,INOXWIND.NS,74.0,39720930,127889596416,
MANALI PETROCHEMICALS LT,MANALIPETC.NS,89.73,39142022,15433491456,🚀 New!
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,22.08,37065158,52746604544,
HINDUSTAN OIL EXPLORATION,HINDOILEXP.NS,184.38,35250376,24383019008,
ALEMBIC LIMITED,ALEMBICLTD.NS,109.51,34915425,28120178688,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,16.14,28143988,110614822912,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.13,26352663,679738560,
GTL INFRA.LTD,GTLINFRA.NS,1.16,25352302,14858568704,
HINDUSTAN CONSTRUCTION CO,HCC.NS,23.13,22744183,60588294144,
BILLIONBRAINS GARAGE VN L,GROWW.NS,190.24,18090117,1177885605888,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,12.51,16724416,18737209344,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.18,15910721,1500133120,
BRAINBEES SOLUTIONS LTD,FIRSTCRY.NS,178.67,14287235,86696763392,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,134.76,14073472,127554600960,
AVENUESAI LIMITED,CCAVENUE.NS,15.4,13432700,53607702528,
CANARA BANK,CANBK.NS,125.8,13346018,1141087928320,
KWALITY WALL'S (INDIA) L,KWIL.NS,42.31,12540249,99411214336,🚀 New!
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,96.87,11289776,1022848008192,
BODAL CHEMICALS LTD,BODALCHEM.NS,150.76,10690675,18987325440,
ATAL REALTECH LIMITED,ATALREAL.NS,25.9,9779972,3208912896,
ASHOK LEYLAND LTD,ASHOKLEY.NS,169.35,9118110,0,
IOL CHEM AND PHARMA LTD,IOLCP.NS,196.43,8444687,57657610240,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,5.97,8425773,23788359680,
CENTRAL BANK OF INDIA,CENTRALBK.NS,30.77,8176547,278511616000,
BANK OF INDIA,BANKINDIA.NS,145.0,8137317,660136787968,
FINEOTEX CHEMICAL LIMITED,FCL.NS,48.41,7718942,56373485568,
GANGA FORGING LIMITED,GANGAFORGE.NS,1.76,7488135,298672480,
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,84.28,7314254,28001275904,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,2.04,7138915,3459627264,
HORIZON INDUSTRIAL PRKS L,HORIZONIND.NS,55.69,6338873,160548847616,
GAIL (INDIA) LTD,GAIL.NS,174.67,6278084,1148469116928,
BANDHAN BANK LIMITED,BANDHANBNK.NS,164.23,6046511,264592850944,
INDIAN RAILWAY FIN CORP L,IRFC.NS,82.65,5714647,1080112054272,
IDBI BANK LIMITED,IDBI.NS,91.97,5613855,988898459648,
HSG & URBAN DEV CORPN LTD,HUDCO.NS,181.07,5300364,362484039680,
ANLON HEALTHCARE LIMITED,AHCL.NS,15.6,5112189,8291634176,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.95,5100482,1698037760,
JM FINANCIAL LIMITED,JMFINANCIL.NS,134.53,5027924,128739819520,
INDIAN OIL CORP LTD,IOC.NS,137.8,4939850,0,
ARDEE INDUSTRIES LIMITED,ARDEE.NS,54.84,4815159,17285619712,
INDIAN OVERSEAS BANK,IOB.NS,33.23,4744973,639896518656,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,9.8,4699762,11697867776,
BEST AGROLIFE LIMITED,BESTAGRO.NS,20.34,4461630,7214010368,
EMPOWER INDIA LTD.,EMPOWER.NS,1.82,4401228,2118113408,
AVANCE TECHNOLOGIES LTD.,AVANCE.NS,0.82,4293590,1625172224,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,98.68,4238743,95818113024,
INDIABULLS LIMITED,IBULLSLTD.NS,25.84,4200732,57912664064,
LEAP INDIA LIMITED,LEAPIND.NS,152.41,4070441,67142160384,🚀 New!
BHARAT COKING COAL LTD,BHARATCOAL.NS,33.8,3737876,0,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,84.95,3704025,131634937856,🚀 New!
DWARIKESH SUGAR IND LTD,DWARKESH.NS,49.32,3686519,9139068928,
J & K BANK LTD.,J&KBANK.NS,149.86,3644195,165023203328,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.05,3372468,1843047296,
INDIAN RENEWABLE ENERGY,IREDA.NS,113.0,3362881,317443145728,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,49.96,3342293,14811905024,
HI-TECH PIPES LIMITED,HITECH.NS,75.15,3271787,15233675264,
ADITYA BIRLA FASHION & RT,ABFRL.NS,50.41,3270152,61337739264,
ELECTROSTEEL CASTINGS LTD,ELECTCAST.NS,83.85,3250843,51834777600,
JTL INDUSTRIES LIMITED,JTLIND.NS,89.67,3037020,35247628288,
LEMON TREE HOTELS LTD,LEMONTREE.NS,104.89,2698109,83056893952,🚀 New!
BRIGHTCOM GROUP LIMITED,BCG.NS,9.0,2582876,18166695936,
MAN INFRA LTD,MANINFRA.NS,124.59,2547317,50292805632,🚀 New!
GUJARAT PIPAVAV PORT LTD,GPPL.NS,165.43,2497166,80006217728,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,82.95,2475262,690862489600,
EXXARO TILES LIMITED,EXXARO.NS,6.7,2472093,2997651456,
DCW LTD,DCW.NS,46.3,2355894,13665676288,
KSHITIJ POLYLINE LTD,KSHITIJ-RE.NS,0.07,2296677,0,🚀 New!
HTEL.NS,HTEL.NS,74.73,2287939,0,
BHANSALI ENG. POLYMERS LT,BEPL.NS,129.74,2283008,32286898176,
KSHITIJ POLYLINE LIMITED,KSHITIJPOL.NS,3.15,2105530,280351520,🚀 New!
IL&FS INVESTMENT MANAGERS,IVC.NS,10.09,2104299,3168590336,
ANNU.NS,ANNU.NS,71.82,2067218,4703683584,
LE TRAVENUES TECHNOLOGY L,IXIGO.NS,162.15,2021575,71515324416,
LLOYDS ENTERPRISES LTD,LLOYDSENT.NS,71.97,1985611,109865943040,🚀 New!
AXITA COTTON LIMITED,AXITA.NS,8.01,1959308,3065215232,
AYE FINANCE LIMITED,AYE.NS,180.61,1898334,44168749056,
AVT NATURAL PRODUCTS LTD,AVTNPL.NS,91.64,1865928,13955305472,
CAMLIN FINE SCIENCES LTD,CAMLINFINE.NS,102.28,1858715,19647129600,
AUTOLINE INDUSTRIES LTD,AUTOIND.NS,92.75,1836627,4208568320,
GUJ STATE FERT & CHEM LTD,GSFC.NS,161.86,1747105,64497573888,
INDIAN ENERGY EXC LTD,IEX.NS,119.15,1683552,105960128512,
HAZOOR MULTI PROJECTS LTD,HAZOOR.NS,19.28,1662009,5555956224,
INOX GREEN ENERGY SER LTD,INOXGREEN.NS,171.01,1645222,68659150848,
HUBTOWN LIMITED,HUBTOWN.NS,192.2,1634554,27311745024,
ARISINFRA SOLUTIONS LTD,ARIS.NS,129.43,1628080,10586576896,
DUCON INFRATECHNOLOGIES L,DUCON.NS,1.93,1623096,627106368,
LAXMI ORGANIC INDUS LTD,LXCHEM.NS,175.58,1599800,48796262400,🚀 New!
JSW CEMENT LIMITED,JSWCEMENT.NS,123.37,1584832,166592053248,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,58.59,1575009,0,
FILATEX INDIA LTD,FILATEX.NS,76.72,1566705,34068158464,
AQYLON NEXUS LIMITED,AQYLON.NS,21.59,1560435,5478042624,
LANDSMILL GREEN LIMITED,LANDSMILL.NS,0.67,1513906,945165696,🚀 New!
AVRO INDIA LIMITED,AVROIND.NS,8.97,1477564,120351752,
IRIS CLOTHINGS LIMITED,IRISDOREME.NS,59.98,1386923,10237291520,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,73.04,1375748,83552804864,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,1.44,1337312,2461756672,
DUCON-RE1.NS,DUCON-RE1.NS,0.65,1333005,0,🚀 New!
CESC LTD,CESC.NS,147.96,1323863,196131405824,
ELECTRONICS MART IND LTD,EMIL.NS,176.16,1306355,67777343488,
AKI INDIA LIMITED,AKI.NS,6.57,1291990,678063104,
GAJA ALT ASSET MGT LTD,GAJA.NS,157.62,1286493,0,
ALLCARGO GLOBAL LIMITED,AGL.NS,13.66,1278705,13424802816,
KAMDHENU LIMITED,KAMDHENU.NS,38.77,1196583,10928604160,
GMR POW AND URBAN INFRA L,GMRP&UI.NS,91.69,1158458,71611498496,
ANDHRA SUGARS LTD,ANDHRSUGAR.NS,101.29,1156381,13728379904,
HATHWAY CABLE & DATACOM,HATHWAY.NS,10.26,1149612,18161272832,
ALPINE TEXWORLD LIMITED,ALPINETEX.NS,57.17,1144866,2186580992,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,28.16,1113073,20655648768,
BLUE CLOUD SOFTECH SOLU L,BLUECLOUDS.NS,19.9,1111985,0,
GATEWAY DISTRIPARKS LTD,GATEWAY.NS,54.5,1075676,27230588928,
DISH TV INDIA LTD.,DISHTV.NS,2.61,1071317,4805678592,
COFFEE DAY ENTERPRISE LTD,COFFEEDAY.NS,31.3,1070286,6612178432,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,9.19,1056198,10780161024,
AWL AGRI BUSINESS LIMITED,AWL.NS,190.79,1051029,246465871872,
GARUDA CONSTRUCT N ENG L,GARUDA.NS,178.88,1039842,16643307520,
IRCON INTERNATIONAL LTD,IRCON.NS,118.69,1023501,111629811712,
KELLTON TECH SOL LTD,KELLTONTEC.NS,13.99,1017632,7434351104,🚀 New!
GEOJIT FINANCIAL SER L,GEOJITFSL.NS,82.77,1016338,23102937088,
ARFIN INDIA LIMITED,ARFIN.NS,89.09,1004336,15031485440,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,138.05,1002886,170207346688,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,122.04,998415,48797208576,
DHAMPUR SUGAR MILLS LTD.,DHAMPURSUG.NS,177.05,996595,11385467904,
BIRLA PRECISION TECH L,BIRLAPREC.NS,51.67,984407,3533589248,
ALGOQUANT FINTECH LIMITED,ALGOQUANT.NS,64.27,977153,18066040832,
ASHOKA BUILDCON LTD,ASHOKA.NS,117.32,964536,32934449152,
EXICOM TELE SYSTEMS LTD,EXICOM.NS,166.13,940769,23105323008,
KNR CONSTRU LTD.,KNRCON.NS,119.27,938359,33542848512,🚀 New!
HMA AGRO INDUSTRIES LTD,HMAAGRO.NS,20.93,933987,10481111040,
GUJARAT KIDNEY N SUP SP L,GKSL.NS,171.51,903631,13522405376,
CASTROL INDIA LIMITED,CASTROLIND.NS,186.42,874876,184392187904,
INDO RAMA SYNTHETICS LTD,INDORAMA.NS,68.87,873229,17982863360,
LAXMI INDIA FINANCE LTD,LAXMIINDIA.NS,128.13,842455,6713125376,🚀 New!
GUJARAT AMBUJA EXPORTS LT,GAEL.NS,170.88,830432,78377639936,
GRM OVERSEAS LIMITED,GRMOVER.NS,85.81,822379,17807622144,
ITC HOTELS LIMITED,ITCHOTELS.NS,160.25,796340,333801684992,
VALOR ESTATE LIMITED,DBREALTY.NS,103.05,759130,55895019520,
ANDHRA PAPER LIMITED,ANDHRAPAP.NS,63.29,750307,12585229312,
FEDDERS HOLDING LTD.,FEDDERSHOL.NS,46.0,726658,9265134592,
INDBANK MERCH BANK,INDBANK.NS,28.71,717019,1274098048,
CALIFORNIA SOFTWARE CO LT,CALSOFT.NS,43.13,708344,2666660096,
LANCER CONTAINER LINES L,LANCER.NS,13.19,704727,4903807488,🚀 New!
DELTA CORP LIMITED,DELTACORP.NS,56.25,680513,15062124544,
INDRAPRASTHA GAS LTD,IGL.NS,149.42,679925,209188225024,
BLUSPRING ENTERPRISES LTD,BLUSPRING.NS,134.25,673690,20070658048,
AEROFLEX ENTERPRISES LTD,AEROENTER.NS,142.86,669711,16166637568,
KNACK PACKAGING LIMITED,KNACK.NS,188.37,667365,23049926656,🚀 New!
MANAKSIA STEELS LTD,MANAKSTEEL.NS,111.91,656020,7333915648,🚀 New!
IMAGICAAWORLD ENT LTD,IMAGICAA.NS,54.55,646868,30868422656,
FEDBANK FINANCIAL SER L,FEDFINA.NS,157.86,643739,59213209600,
GVK POW. & INFRA LTD.,GVKPIL.NS,2.05,638042,3237381120,
WATERWAYS LEISURE TOUR L,CORDELIA.NS,101.87,635174,73748324352,
AMIR CHAND JAG KUM (E) L,AEROPLANE.NS,188.07,633258,19474941952,
LANCOR HOLDINGS LIMITED,LANCORHOL.NS,34.75,625789,2555881984,🚀 New!
ELITECON INTERNATIONAL L,ELITECON.NS,9.13,616100,0,
ADITYA BIRLA LIFES BRAN L,ABLBL.NS,83.49,615778,101410144256,
ARSHIYA LIMITED,ARSHIYA.NS,0.73,594134,192337424,
GHCL TEXTILES LIMITED,GHCLTEXTIL.NS,138.02,567251,13192750080,
