Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,14.9,929711857,1614311194624,
IFCI LTD,IFCI.NS,84.57,240533563,227858153472,
ASHOK LEYLAND LTD,ASHOKLEY.NS,152.45,69248910,895469092864,
GTL INFRA.LTD,GTLINFRA.NS,1.5,65413446,19213668352,
HINDUSTAN CONSTRUCTION CO,HCC.NS,23.37,52871046,61216968704,
BILLIONBRAINS GARAGE VN L,GROWW.NS,198.97,48662204,1231938125824,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,76.5,47033594,658911723520,
BHARAT COKING COAL LTD,BHARATCOAL.NS,37.57,31313733,0,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,8.34,30648716,30331357184,
CANARA BANK,CANBK.NS,131.67,25253339,1194332651520,
CUPID LIMITED,CUPID.NS,159.97,22680339,215105372160,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.19,22158098,1583473792,
INOX WIND LIMITED,INOXWIND.NS,88.03,21211080,152136777728,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,103.65,19543309,1094437896192,
INDIAN OIL CORP LTD,IOC.NS,140.94,18801441,1990247448576,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.35,15887890,233184000,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,75.54,14407211,86396747776,
BRIGHTCOM GROUP LIMITED,BCG.NS,10.91,12400888,22022072320,
HEXAGON.NS,HEXAGON.NS,50.66,11379067,0,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.15,11263847,784313792,
LE TRAVENUES TECHNOLOGY L,IXIGO.NS,178.22,11208757,78179614720,
CENTRAL BANK OF INDIA,CENTRALBK.NS,31.04,11014162,280955486208,
IRB INFRA DEV LTD.,IRB.NS,20.81,10809466,251343175680,
ANLON HEALTHCARE LIMITED,AHCL.NS,15.06,10470553,8004616192,
FINEOTEX CHEMICAL LIMITED,FCL.NS,39.17,10035540,45613498368,
INDIAN RAILWAY FIN CORP L,IRFC.NS,95.89,9871242,1253139021824,
AQYLON NEXUS LIMITED,AQYLON.NS,56.85,9500824,14424582144,
HFCL LIMITED,HFCL.NS,171.86,9291926,262991118336,
BANK OF INDIA,BANKINDIA.NS,145.68,9182799,663232577536,
IDBI BANK LIMITED,IDBI.NS,75.39,8483238,810623631360,
EXXARO TILES LIMITED,EXXARO.NS,7.67,8228780,3431640064,
GRM OVERSEAS LIMITED,GRMOVER.NS,93.23,8182036,19347449856,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,60.42,8017879,17913036800,
GAIL (INDIA) LTD,GAIL.NS,170.5,7281955,1121051082752,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,90.86,7196215,88224907264,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,12.16,6984322,60377321472,
CAMLIN FINE SCIENCES LTD,CAMLINFINE.NS,136.73,6915400,26264686592,
AVENUESAI LIMITED,CCAVENUE.NS,13.5,6890785,46993764352,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,18.94,6804320,44656472064,
ATAL REALTECH LIMITED,ATALREAL.NS,29.46,6721791,3649983232,
A B INFRABUILD LIMITED,ABINFRA.NS,10.82,6496550,6911700992,
HINDUSTAN OIL EXPLORATION,HINDOILEXP.NS,165.53,4687776,21890232320,
INDRAPRASTHA GAS LTD,IGL.NS,163.52,4502055,228928258048,
INDIAN RENEWABLE ENERGY,IREDA.NS,122.13,4406962,343091412992,
HARDWYN INDIA LIMITED,HARDWYN.NS,23.83,4289515,11639383040,
INDIAN OVERSEAS BANK,IOB.NS,33.37,4186455,642592407552,
EXICOM TELE SYSTEMS LTD,EXICOM.NS,141.77,4154982,19717341184,
INOX GREEN ENERGY SER LTD,INOXGREEN.NS,189.9,4127710,76243337216,
INDIABULLS LIMITED,IBULLSLTD.NS,23.51,3942536,52628111360,
J & K BANK LTD.,J&KBANK.NS,157.4,3780314,173326106624,
INDIAN ENERGY EXC LTD,IEX.NS,120.84,3751152,107463041024,
AWL AGRI BUSINESS LIMITED,AWL.NS,190.82,3746738,246878568448,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.52,3745908,672052224,
ARFIN INDIA LIMITED,ARFIN.NS,84.82,3385122,14311041024,
ELITECON INTERNATIONAL L,ELITECON.NS,29.99,3316432,0,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,84.59,3234186,704521502720,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.61,2882818,5162266624,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,8.9,2828069,13330227200,
VALOR ESTATE LIMITED,DBREALTY.NS,111.88,2800517,60684468224,
AEQUS LIMITED,AEQUS.NS,182.53,2728927,119530528768,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,109.93,2576237,104052228096,
ARIHANT CAPITAL MKTS LTD,ARIHANTCAP.NS,69.03,2499739,7566543872,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,121.8,2466098,48694013952,
JAY BHARAT MARUTI LTD,JAYBARMARU.NS,144.66,2359111,15659445248,
ALGOQUANT FINTECH LIMITED,ALGOQUANT.NS,56.23,2290882,15806029824,
