Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,6.51,373243962,712662712320,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,19.16,57903264,132352303104,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.61,54407382,5083782656,
GTL INFRA.LTD,GTLINFRA.NS,1.49,31665315,19338412032,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,53.39,31076972,53169340416,
INDIAN ENERGY EXC LTD,IEX.NS,138.04,29013185,122752065536,
BRIGHTCOM GROUP LIMITED,BCG.NS,15.23,20041590,30742059008,
GAIL (INDIA) LTD,GAIL.NS,171.15,15907399,1125723668480,
CANARA BANK,CANBK.NS,107.89,14133571,978632441856,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,15.21,13173510,48454189056,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,69.11,12791508,506949500928,
ASHOK LEYLAND LTD,ASHOKLEY.NS,115.42,10855025,677867421696,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,9.11,10295232,33526620160,
JAIPRAKASH ASSOCIATES LTD,JPASSOCIAT.NS,3.84,10250228,9425664000,
INDIAN OIL CORP LTD,IOC.NS,139.91,9539060,1984063733760,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,18.08,7460495,92007129088,
FEDERAL BANK LTD,FEDERALBNK.NS,196.35,7038330,482522267648,
BRIGADE HOTEL VENTURE LTD,BRIGHOTEL.NS,83.02,6740211,31538382848,
IRB INFRA DEV LTD.,IRB.NS,43.52,6492757,262817284096,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.52,6460934,711224768,
INDIAN RAILWAY FIN CORP L,IRFC.NS,125.28,6286568,1640441446400,
JM FINANCIAL LIMITED,JMFINANCIL.NS,155.29,5909106,148482392064,
HINDUSTAN CONSTRUC,HCC.NS,27.28,5835276,49632686080,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,16.73,5726880,19891802112,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,89.19,5554338,947777503232,
BELRISE INDUSTRIES LTD,BELRISE.NS,134.69,5102704,119857799168,
IDBI BANK LIMITED,IDBI.NS,90.29,4793441,970834247680,
INOX WIND LIMITED,INOXWIND.NS,139.72,4677714,232502476800,
INDIAN RENEWABLE ENERGY,IREDA.NS,142.32,4285443,399809642496,
ADITYA BIRLA FASHION & RT,ABFRL.NS,74.19,3964888,90617151488,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,95.49,3935583,90105700352,
IFCI LTD,IFCI.NS,53.03,3916202,143036760064,
BANDHAN BANK LIMITED,BANDHANBNK.NS,165.19,3903900,266116136960,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,22.74,3824838,29057853440,
HFCL LIMITED,HFCL.NS,72.95,3731978,105427337216,
CAPRI GLOBAL CAPITAL LTD,CGCL.NS,182.17,3660932,175181053952,
INDIAN OVERSEAS BANK,IOB.NS,35.81,3660289,694731931648,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,56.49,3599640,64876507136,
BANK OF INDIA,BANKINDIA.NS,110.63,3572468,503661887488,
CENTRAL BANK OF INDIA,CENTRALBK.NS,35.77,3513500,326884491264,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,95.85,3058379,131482238976,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.08,3010718,1577005184,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,34.83,2869575,34230298624,
CUPID LIMITED,CUPID.NS,167.7,2787869,45003132928,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.44,2780925,2402906112,
INOXWI-RE.NS,INOXWI-RE.NS,19.25,2709786,0,
HI-TECH PIPES LIMITED,HITECH.NS,90.63,2703518,18649389056,
CESC LTD,CESC.NS,163.19,2642507,216319787008,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,112.37,2593986,938541252608,
DIAMOND POWER INFRA LTD,DIACABS.NS,154.28,2572064,82974711808,
BLISS GVS PHARMA LTD,BLISSGVS.NS,177.45,2552819,18734639104,
JTL INDUSTRIES LIMITED,JTLIND.NS,70.94,2521585,27885236224,
GODHA CABCON INSULAT LTD,GODHA.NS,0.59,2422638,393081568,
APOLLO MICRO SYSTEMS LTD,APOLLO.NS,177.27,2308690,59656495104,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,46.0,2060632,33450647552,
IRCON INTERNATIONAL LTD,IRCON.NS,164.68,2058697,158642831360,
HATHWAY CABLE & DATACOM,HATHWAY.NS,14.43,2031925,25827969024,
ESAF SMALL FINANCE BANK L,ESAFSFB.NS,30.38,2015232,15661223936,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,13.25,1994986,15695552512,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,2.4,1988045,4136976128,
