Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,10.8,1050704041,1171544080384,
IFCI LTD,IFCI.NS,57.67,185030674,155409858560,
HINDUSTAN CONSTRUCTION CO,HCC.NS,19.65,80054376,51472547840,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,4.89,65607269,6992654848,
JTL INDUSTRIES LIMITED,JTLIND.NS,66.47,49041426,26128136192,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.3,47133970,2500221952,
GARUDA CONSTRUCT N ENG L,GARUDA.NS,194.7,35204451,18115227648,
GTL INFRA.LTD,GTLINFRA.NS,1.15,30856940,14730477568,
BILLIONBRAINS GARAGE VN L,GROWW.NS,162.69,25118428,1004382453760,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,16.65,24447735,114175549440,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,82.96,24367524,713178415104,
HFCL LIMITED,HFCL.NS,62.68,23539731,95902629888,
INOX WIND LIMITED,INOXWIND.NS,115.16,22379667,199023869952,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.22,19616772,1210870400,
INDIAN RENEWABLE ENERGY,IREDA.NS,139.99,15613790,393264300032,
INDIAN ENERGY EXC LTD,IEX.NS,141.31,14793582,125667024896,
CANARA BANK,CANBK.NS,150.86,13258510,1368398495744,
INDIAN RAILWAY FIN CORP L,IRFC.NS,121.33,11451284,1585601839104,
IDBI BANK LIMITED,IDBI.NS,103.64,11012697,1114378993664,
GAIL (INDIA) LTD,GAIL.NS,165.26,7861142,1086597562368,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,8.77,7835727,10466722816,
INDIAN OIL CORP LTD,IOC.NS,157.4,7760614,2222682800128,
ADANI POWER LTD,ADANIPOWER.NS,143.38,7264739,2765232799744,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,68.01,7017462,77605511168,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,99.27,6977163,1048550047744,
BRIGHTCOM GROUP LIMITED,BCG.NS,9.9,6953275,19997751296,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.31,6928217,1881408256,
ASHOK LEYLAND LTD,ASHOKLEY.NS,185.7,6854350,1090774761472,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.09,6730973,25785290752,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,15.38,6597381,53538082816,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,85.75,6209609,83263102976,
BANDHAN BANK LIMITED,BANDHANBNK.NS,143.37,5933497,231235502080,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,15.87,5718544,78843854848,
BANK OF INDIA,BANKINDIA.NS,147.56,5611975,671791644672,
IRB INFRA DEV LTD.,IRB.NS,40.91,5246257,247115464704,
CENTRAL BANK OF INDIA,CENTRALBK.NS,37.71,5134851,341328330752,
INDIAN OVERSEAS BANK,IOB.NS,35.37,5031627,681105555456,
GMR POW AND URBAN INFRA L,GMRP&UI.NS,106.15,4854667,76041306112,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,133.52,4775962,53414731776,
DCB BANK LIMITED,DCBBANK.NS,184.44,4685241,59342635008,
INDIABULLS LIMITED,IBULLSLTD.NS,12.08,4502263,28057344000,
GUJARAT PIPAVAV PORT LTD,GPPL.NS,183.72,4181311,88817582080,
DELTA CORP LIMITED,DELTACORP.NS,69.32,4102820,18602326016,
FISCHER MEDICAL VENTURE L,FISCHER.NS,40.07,4102687,26009425920,
DISH TV INDIA LTD.,DISHTV.NS,3.82,3834502,7048100352,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,94.23,3589081,784804806656,
ATAL REALTECH LIMITED,ATALREAL.NS,25.88,3586129,3223460096,
BLISS GVS PHARMA LTD,BLISSGVS.NS,162.49,3531980,17201309696,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,11.09,3464739,10902482944,
BELRISE INDUSTRIES LTD,BELRISE.NS,175.73,3324226,156378464256,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,104.45,3201170,98819129344,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,71.96,2993881,100042768384,
IRCON INTERNATIONAL LTD,IRCON.NS,162.25,2818346,152598675456,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,17.2,2767024,21426688000,
GRM OVERSEAS LIMITED,GRMOVER.NS,171.12,2698595,31523860480,
KESORAM INDUSTRIES LTD,KESORAMIND.NS,9.49,2647967,3166322432,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,10.81,2519418,12680472576,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.52,2487048,694236672,
KELLTON TECH SOL LTD,KELLTONTEC.NS,16.79,2363842,8861841408,
JM FINANCIAL LIMITED,JMFINANCIL.NS,135.33,2359991,129420935168,
ADITYA BIRLA FASHION & RT,ABFRL.NS,73.32,2321998,89172484096,
IMAGICAAWORLD ENT LTD,IMAGICAA.NS,51.3,2214915,29034088448,
GTPL HATHWAY LIMITED,GTPL.NS,88.86,2122422,9993465856,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.64,2083724,426393600,
GANDHAR OIL REFINE IND L,GANDHAR.NS,161.69,2011381,15826141184,
KITEX GARMENTS LTD,KITEX.NS,155.23,1999415,30968383488,
HATHWAY CABLE & DATACOM,HATHWAY.NS,11.97,1860595,21188151296,
FINEOTEX CHEMICAL LIMITED,FCL.NS,23.12,1826382,26829441024,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,38.52,1794516,28254441472,
IND SWIFT LABORATORIES LT,INDSWFTLAB.NS,101.14,1684541,8273261568,
KARNATAKA BANK LIMITED,KTKBANK.NS,186.4,1659692,70549979136,
CANARA HSBC LIFE INS CO L,CANHLIFE.NS,141.63,1656403,135320166400,
CESC LTD,CESC.NS,160.1,1654366,212354891776,
JSW CEMENT LIMITED,JSWCEMENT.NS,122.34,1586291,163239493632,
DIAMOND POWER INFRA LTD,DIACABS.NS,131.54,1584267,69317771264,
ITC HOTELS LIMITED,ITCHOTELS.NS,192.44,1561445,400824369152,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,1.74,1546044,2974622464,
