Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,11.85,1042271462,1285444206592,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.55,211986710,5076467200,
BILLIONBRAINS GARAGE VN L,GROWW.NS,166.13,160569600,1025619656704,
GTL INFRA.LTD,GTLINFRA.NS,1.24,120925014,15883298816,
HINDUSTAN CONSTRUCTION CO,HCC.NS,19.88,108282472,43049893888,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.37,79284908,3171709952,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.95,47604935,632928000,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.27,35361559,1486068352,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,85.35,29993791,733574070272,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,17.79,24943721,121992986624,
ASHOK LEYLAND LTD,ASHOKLEY.NS,177.05,17641303,1039965945856,
INDIAN RAILWAY FIN CORP L,IRFC.NS,117.0,16836300,1529015173120,
AEQUS LIMITED,AEQUS.NS,144.64,15731118,94718099456,
CANARA BANK,CANBK.NS,150.3,15644998,1363318931456,
IDBI BANK LIMITED,IDBI.NS,100.17,13707265,1077068103680,
BELRISE INDUSTRIES LTD,BELRISE.NS,158.36,13305843,140921257984,
HFCL LIMITED,HFCL.NS,63.95,13295161,92222668800,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,9.93,12619674,11851147264,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,78.38,10091874,76140765184,
ADANI POWER LTD,ADANIPOWER.NS,143.25,9606728,2762532454400,
INDIAN OIL CORP LTD,IOC.NS,163.66,9222520,2311081951232,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.57,9181266,27565350912,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,102.17,9033513,1079181639680,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.55,8707208,734288832,
BANK OF INDIA,BANKINDIA.NS,142.72,7693607,649756737536,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,16.81,6995326,58515939328,
IRB INFRA DEV LTD.,IRB.NS,41.99,6769271,253639180288,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,139.27,6704756,171702140928,
INDIAN OVERSEAS BANK,IOB.NS,34.11,6667824,656842293248,
IRCON INTERNATIONAL LTD,IRCON.NS,156.81,6431401,147482263552,
KNR CONSTRU LTD.,KNRCON.NS,157.5,6329227,44294447104,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,10.81,6190021,10627217408,
BRIGHTCOM GROUP LIMITED,BCG.NS,11.21,6122173,22627631104,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.43,5662726,2053751040,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,61.64,5326464,70306332672,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,18.77,5223236,23382495232,
INDIAN RENEWABLE ENERGY,IREDA.NS,135.67,5213640,381256531968,
CENTRAL BANK OF INDIA,CENTRALBK.NS,37.13,4971821,336078536704,
BLISS GVS PHARMA LTD,BLISSGVS.NS,175.75,4667657,18580746240,
FUTURE CONSUMER LIMITED,FCONSUMER.NS,0.45,4369500,898665536,🚀 New!
IFCI LTD,IFCI.NS,49.41,4255803,133150703616,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,95.9,4202582,798713577472,
ADITYA BIRLA LIFES BRAN L,ABLBL.NS,119.93,4155356,145858035712,
GAIL (INDIA) LTD,GAIL.NS,171.72,4118285,1129072689152,
BANDHAN BANK LIMITED,BANDHANBNK.NS,148.97,4036330,240267509760,
INOX WIND LIMITED,INOXWIND.NS,126.57,3902325,218743062528,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,108.53,3478338,102679183360,
AEROFLEX INDUSTRIES LTD,AEROFLEX.NS,197.28,3404279,25512321024,
INDRAPRASTHA GAS LTD,IGL.NS,195.84,3106109,274320932864,
EMMVEE PHOTOVOLTAIC PWR L,EMMVEE.NS,188.42,3027727,130451644416,
ADITYA BIRLA FASHION & RT,ABFRL.NS,77.45,2990627,94195425280,
KELLTON TECH SOL LTD,KELLTONTEC.NS,19.34,2926481,10207741952,
KROSS LIMITED,KROSS.NS,198.5,2846902,12805121024,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,1.97,2745410,3367819776,
JM FINANCIAL LIMITED,JMFINANCIL.NS,143.43,2720354,137167249408,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,73.76,2683059,17126578176,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,16.04,2643087,79688441856,
EXXARO TILES LIMITED,EXXARO.NS,8.29,2485663,3709034496,
BHARAT WIRE ROPES LTD.,BHARATWIRE.NS,187.25,2453382,12842475520,
INDIAN ENERGY EXC LTD,IEX.NS,140.95,2431256,125346873344,
LEMON TREE HOTELS LTD,LEMONTREE.NS,163.7,2421105,129625448448,
JAI CORP LIMITED,JAICORPLTD.NS,130.06,2298598,22829451264,
EXCELSOFT TECHNOLOGIES L,EXCELSOFT.NS,91.01,2260174,0,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,127.21,2134160,50890412032,
JSW CEMENT LIMITED,JSWCEMENT.NS,118.39,2120159,157968973824,
VALOR ESTATE LIMITED,DBREALTY.NS,120.72,2105943,65092759552,
DISH TV INDIA LTD.,DISHTV.NS,3.94,2044204,7269507072,
GREAVES COTTON LTD.,GREAVESCOT.NS,189.8,2008069,44193902592,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,65.75,1982059,91394695168,
ATAL REALTECH LIMITED,ATALREAL.NS,25.42,1964184,3166165248,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,11.91,1908785,13970806784,
FINEOTEX CHEMICAL LIMITED,FCL.NS,24.52,1904449,28454060032,
HATHWAY CABLE & DATACOM,HATHWAY.NS,12.57,1893394,22250213376,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,40.95,1817169,30036848640,
BARTRONICS INDIA LIMITED,ASMS.NS,12.53,1800799,3816346368,
AVANTEL LIMITED,AVANTEL.NS,159.16,1796144,42172551168,
BALAJI TELEFILMS LIMITED.,BALAJITELE.NS,108.6,1766511,13030353920,
KESORAM INDUSTRIES LTD,KESORAMIND.NS,10.94,1620925,3650112512,
ITC HOTELS LIMITED,ITCHOTELS.NS,196.24,1614577,408739217408,
CANARA HSBC LIFE INS CO L,CANHLIFE.NS,133.23,1595016,127294390272,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.55,1562096,1654920320,
IRIS CLOTHINGS LIMITED,IRISDOREME.NS,37.04,1553005,6321928704,
FEDBANK FINANCIAL SER L,FEDFINA.NS,147.93,1408811,55337177088,
GANGA FORGING LIMITED,GANGAFORGE.NS,3.64,1392924,490680096,
DCB BANK LIMITED,DCBBANK.NS,170.58,1366649,54891212800,
J & K BANK LTD.,J&KBANK.NS,100.16,1312789,110294441984,
JAI BALAJI INDUSTRIES LTD,JAIBALAJI.NS,62.5,1278233,57094254592,
APTECH LIMITED,APTECHT.NS,95.82,1271756,5578164736,
AKSHAR SPINTEX LIMITED,AKSHAR.NS,0.52,1268949,409483584,
