Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,14.85,1131829435,1608894119936,
IFCI LTD,IFCI.NS,80.42,322252469,216676745216,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,19.33,226112091,132477362176,
GTL INFRA.LTD,GTLINFRA.NS,1.48,123222092,18957486080,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.16,87104749,836601344,
HFCL LIMITED,HFCL.NS,199.41,65706560,305149870080,
ASHOK LEYLAND LTD,ASHOKLEY.NS,145.84,50120510,856642945024,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.22,45659846,1833496064,
HINDUSTAN CONSTRUCTION CO,HCC.NS,23.51,44512925,61583695872,
CANARA BANK,CANBK.NS,131.85,38341127,1195965415424,
FINEOTEX CHEMICAL LIMITED,FCL.NS,43.54,29779876,50702368768,
DELTA CORP LIMITED,DELTACORP.NS,69.62,25067483,18642225152,
BILLIONBRAINS GARAGE VN L,GROWW.NS,188.9,24482172,1169588879360,
BHARAT COKING COAL LTD,BHARATCOAL.NS,38.74,24353767,0,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,71.78,23973838,618091053056,
KWALITY WALL'S (INDIA) L,KWIL.NS,30.59,20720078,71873994752,
INDIABULLS LIMITED,IBULLSLTD.NS,24.33,20611514,54338138112,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,98.78,19689695,1043015663616,
INOX WIND LIMITED,INOXWIND.NS,83.01,14386865,143461023744,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.64,14354401,5205166592,
INDIAN OIL CORP LTD,IOC.NS,137.38,14276440,1939975831552,
BRIGHTCOM GROUP LIMITED,BCG.NS,11.04,14209494,22284480512,
CENTRAL BANK OF INDIA,CENTRALBK.NS,30.29,14021331,274166956032,
COFFEE DAY ENTERPRISE LTD,COFFEEDAY.NS,39.61,13872321,8367680512,
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,76.79,13238905,25512790016,
J & K BANK LTD.,J&KBANK.NS,148.65,13142894,163690774528,
INTEGRA ESSENTIA LTD,ESSEN-RE3.NS,0.04,12203261,0,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,6.9,11467859,25094287360,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,12.26,10846158,60873846784,
INDIAN RAILWAY FIN CORP L,IRFC.NS,95.75,9799872,1251309518848,
IRB INFRA DEV LTD.,IRB.NS,21.28,9644026,257019854848,
CUPID LIMITED,CUPID.NS,129.8,9277632,174536966144,
INDIAN RENEWABLE ENERGY,IREDA.NS,122.83,8218308,345057886208,
KSHITIJ POLYLINE LIMITED,KSHITIJPOL.NS,5.43,8057970,483272576,
BANK OF INDIA,BANKINDIA.NS,139.92,7721250,637009264640,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,12.76,6676331,15231100928,
KELLTON TECH SOL LTD,KELLTONTEC.NS,16.41,6620243,8720350208,
AVENUESAI LIMITED,CCAVENUE.NS,13.97,6472659,48629846016,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.3,6195038,199872000,
JM FINANCIAL LIMITED,JMFINANCIL.NS,122.67,5553911,117329707008,
ATAL REALTECH LIMITED,ATALREAL.NS,29.55,5449019,3661134080,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.55,5437082,710824512,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,18.48,5370116,43571888128,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,97.1,5362499,94283931648,
GLOBE INTL CARRIERS LTD,GICL.NS,32.19,5323288,3603818240,
DECCAN GOLD MINES LTD.,DECNGOLD.NS,174.73,5166706,0,
ADITYA BIRLA FASHION & RT,ABFRL.NS,60.54,5122119,73640108032,
IDBI BANK LIMITED,IDBI.NS,73.41,4849692,789333934080,
GAIL (INDIA) LTD,GAIL.NS,163.86,4682981,1077392506880,
LANDSMILL GREEN LIMITED,LANDSMILL.NS,0.89,4540097,1255518592,
JAY BHARAT MARUTI LTD,JAYBARMARU.NS,127.71,4481854,13824607232,
INDIAN ENERGY EXC LTD,IEX.NS,123.28,4309088,109632937984,
EXICOM TELE SYSTEMS LTD,EXICOM.NS,153.35,3820877,21327884288,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,29.12,3803626,21359818752,
ELECTROSTEEL CASTINGS LTD,ELECTCAST.NS,75.52,3747519,46685298688,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,83.64,3587864,696609275904,
HARDWYN INDIA LIMITED,HARDWYN.NS,25.31,3477770,12362265600,
AYE FINANCE LIMITED,AYE.NS,158.27,3434398,38696837120,
AQYLON NEXUS LIMITED,AQYLON.NS,56.84,3388456,14422044672,
