Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,6.49,720302797,704216891392,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,18.39,65729023,126101692416,
JINDAL WORLDWIDE LTD,JINDWORLD.NS,37.19,49728212,37286690816,
LLOYDSE-RE.NS,LLOYDSE-RE.NS,29.87,26455229,0,
HFCL LIMITED,HFCL.NS,70.23,22463052,104284528640,
IDBI BANK LIMITED,IDBI.NS,85.67,20844789,941341933568,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,67.99,20584258,498816778240,
COFFEE DAY ENTERPRISE LTD,COFFEEDAY.NS,50.03,18727558,10568937472,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,8.32,18240269,30294284288,
BRIGHTCOM GROUP LIMITED,BCG.NS,16.22,16222287,32844849152,
GTL INFRA.LTD,GTLINFRA.NS,1.48,16203266,19085635584,
CANARA BANK,CANBK.NS,103.83,13994229,942435794944,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,57.77,13601870,56094556160,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,49.65,10752446,35451494400,
ASHOK LEYLAND LTD,ASHOKLEY.NS,126.98,10671815,755124731904,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.53,10610139,4500399104,
INDIAN OIL CORP LTD,IOC.NS,136.62,10577439,1881475907584,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,86.07,10300730,908813074432,
IRB INFRA DEV LTD.,IRB.NS,42.9,10108435,259073114112,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.48,9724582,3380851200,
INOX WIND LIMITED,INOXWIND.NS,138.12,9344778,238704492544,
INDIAN RAILWAY FIN CORP L,IRFC.NS,118.11,8879080,1543780302848,
GAIL (INDIA) LTD,GAIL.NS,173.07,8822066,1139809583104,
LEMON TREE HOTELS LTD,LEMONTREE.NS,165.83,8586108,131351289856,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,107.16,8203997,100689575936,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,15.63,8139295,50234195968,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.56,6219733,715881664,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,103.76,6011768,41398165504,
BELRISE INDUSTRIES LTD,BELRISE.NS,139.58,5789577,124209307648,
INDIAN RENEWABLE ENERGY,IREDA.NS,140.5,5704141,394753015808,
JM FINANCIAL LIMITED,JMFINANCIL.NS,177.48,5570874,169699622912,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,17.41,5185531,86444826624,
ADITYA BIRLA FASHION & RT,ABFRL.NS,77.35,4993285,94056054784,
LLOYDS ENTERPRISES LTD,LLOYDSENT.NS,70.89,4840939,98638471168,
JSW CEMENT LIMITED,JSWCEMENT.NS,148.43,4430510,202363518976,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,50.27,4202727,57352540160,
FEDERAL BANK LTD,FEDERALBNK.NS,191.71,4179893,472839290880,
BANK OF INDIA,BANKINDIA.NS,110.29,4166502,502477946880,
INDIAN OVERSEAS BANK,IOB.NS,38.09,4105169,733483892736,
INDIAN ENERGY EXC LTD,IEX.NS,139.8,3948173,124317147136,
CENTRAL BANK OF INDIA,CENTRALBK.NS,34.52,3910735,312544755712,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,15.05,3588735,17940201472,
BANDHAN BANK LIMITED,BANDHANBNK.NS,161.8,3477138,260654940160,
DELTA CORP LIMITED,DELTACORP.NS,84.86,3327487,22723047424,
JTEKT INDIA LIMITED,JTEKTINDIA.NS,134.83,3179483,37426515968,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,20.22,3158214,25508945920,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.43,2945279,2516028928,
CESC LTD,CESC.NS,152.19,2910227,211591282688,
AKSHAR SPINTEX LIMITED,AKSHAR.NS,0.57,2895213,448856768,
CUPID LIMITED,CUPID.NS,172.29,2841801,46254178304,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,111.24,2802702,926888361984,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,93.62,2738487,128318382080,
IFCI LTD,IFCI.NS,51.08,2492262,138773135360,
AVANTEL LIMITED,AVANTEL.NS,149.76,2484370,39692689408,
ENGINEERS INDIA LTD,ENGINERSIN.NS,198.34,2420475,111475408896,🚀 New!
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,13.62,2406417,16011536384,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,63.01,2333171,86868107264,
