Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,11.41,1188244678,1236194033664,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.3,68311856,2500221952,
ADANI POWER LTD,ADANIPOWER.NS,143.62,54942561,2769861476352,
GTL INFRA.LTD,GTLINFRA.NS,1.01,50372515,12937202688,
BILLIONBRAINS GARAGE VN L,GROWW.NS,172.93,44534444,1067600052224,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,4.27,40898541,6106060800,
CANARA BANK,CANBK.NS,147.34,40505884,1336469749760,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.18,39700842,990712192,
BHARAT COKING COAL LTD,BHARATCOAL.NS,38.71,36265971,0,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,15.44,35929178,105878994944,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,6.76,35593619,24585127936,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,84.85,34970358,729518637056,
GAIL (INDIA) LTD,GAIL.NS,162.8,32677075,1070422949888,
HFCL LIMITED,HFCL.NS,68.52,32222334,104848433152,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.43,26692818,286483200,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,16.08,21535509,79841067008,
HINDUSTAN CONSTRUCTION CO,HCC.NS,19.59,20971854,51315380224,
BANK OF INDIA,BANKINDIA.NS,158.01,19567613,719366979584,
INDIAN RAILWAY FIN CORP L,IRFC.NS,115.12,17135160,1504446513152,
ASHOK LEYLAND LTD,ASHOKLEY.NS,199.87,16545962,1174007316480,
CCAVENUE.NS,CCAVENUE.NS,17.79,15775124,0,🚀 New!
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,95.22,15238567,1005425721344,
INDIAN OIL CORP LTD,IOC.NS,167.58,14576874,2366437064704,
IFCI LTD,IFCI.NS,56.75,14310580,153133580288,
BRIGHTCOM GROUP LIMITED,BCG.NS,10.59,13758812,21396447232,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,91.07,12665983,758491250688,
BANDHAN BANK LIMITED,BANDHANBNK.NS,155.0,11564246,249700564992,
IDBI BANK LIMITED,IDBI.NS,102.25,11144708,1099539808256,
BELRISE INDUSTRIES LTD,BELRISE.NS,180.65,10362469,160756662272,
ADITYA BIRLA LIFES BRAN L,ABLBL.NS,113.0,8974577,137430433792,
INOX WIND LIMITED,INOXWIND.NS,106.18,8785955,183608279040,
ADITYA BIRLA FASHION & RT,ABFRL.NS,65.74,8656650,79964528640,
INDIAN RENEWABLE ENERGY,IREDA.NS,129.54,8022292,363907809280,
IRB INFRA DEV LTD.,IRB.NS,41.62,7897249,251343175680,
INDIAN ENERGY EXC LTD,IEX.NS,126.26,7780476,112283058176,
JTL INDUSTRIES LIMITED,JTLIND.NS,75.57,6741673,29705179136,
CENTRAL BANK OF INDIA,CENTRALBK.NS,36.64,6687480,331820695552,
KARNATAKA BANK LIMITED,KTKBANK.NS,194.4,6180781,73510486016,🚀 New!
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,10.78,5672725,12656247808,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,9.46,5453223,11292022784,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.5,5389380,667535296,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,74.14,5316162,71989813248,
