Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,14.06,344935684,1523303055360,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.2,87174340,26185342976,
ASHOK LEYLAND LTD,ASHOKLEY.NS,160.68,60922152,943810871296,
GTL INFRA.LTD,GTLINFRA.NS,1.4,50771348,17932754944,
INDIAN RAILWAY FIN CORP L,IRFC.NS,91.77,50583456,1199296741376,
CANARA BANK,CANBK.NS,128.95,40856390,1169660444672,
IFCI LTD,IFCI.NS,77.0,36295448,207462203392,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.19,34884453,1583473792,
HINDUSTAN CONSTRUCTION CO,HCC.NS,26.76,33602335,70096961536,
AVENUESAI LIMITED,CCAVENUE.NS,16.07,31481926,55939985408,
BHARAT COKING COAL LTD,BHARATCOAL.NS,40.47,30249878,0,
A B INFRABUILD LIMITED,ABINFRA.NS,11.73,28352554,7492999168,
BILLIONBRAINS GARAGE VN L,GROWW.NS,199.79,23923151,1237015199744,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,108.44,22781007,1145015369728,
CUPID LIMITED,CUPID.NS,182.61,19901724,245548498944,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.16,16445470,836601344,
IDBI BANK LIMITED,IDBI.NS,86.4,15731472,929007599616,
INDIAN OIL CORP LTD,IOC.NS,143.89,14225553,2031905013760,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,79.22,13815035,682339729408,
FEDDERS HOLDING LTD.,FEDDERSHOL.NS,41.74,10224700,0,
FINEOTEX CHEMICAL LIMITED,FCL.NS,40.9,10187204,47628087296,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,63.71,10126010,88559026176,
GAIL (INDIA) LTD,GAIL.NS,172.85,9844974,1136502505472,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.31,9210344,206534400,
EMPOWER INDIA LTD.,EMPOWER.NS,2.27,8518190,0,
CENTRAL BANK OF INDIA,CENTRALBK.NS,32.2,8437665,291455139840,
IRB INFRA DEV LTD.,IRB.NS,21.19,7986562,255932825600,
IOL CHEM AND PHARMA LTD,IOLCP.NS,133.66,7480723,39232888832,
ANLON HEALTHCARE LIMITED,AHCL.NS,16.29,7009080,8658379776,
BANK OF INDIA,BANKINDIA.NS,144.72,6871342,658862047232,
BRIGHTCOM GROUP LIMITED,BCG.NS,9.82,6795008,19821883392,
DECCAN GOLD MINES LTD.,DECNGOLD.NS,194.38,6338016,0,🚀 New!
DISH TV INDIA LTD.,DISHTV.NS,3.16,6038473,5818369536,
INOX WIND LIMITED,INOXWIND.NS,89.52,6003706,154711851008,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,18.15,5666472,42793816064,
HIMATSINGKA SEIDE LTD,HIMATSEIDE.NS,89.85,5584820,11297944576,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,12.83,5499918,63704031232,
INDIAN RENEWABLE ENERGY,IREDA.NS,127.47,5418388,358092734464,
ATAL REALTECH LIMITED,ATALREAL.NS,31.06,5174340,3848217344,
HARDWYN INDIA LIMITED,HARDWYN.NS,24.73,5160363,12078973952,
AWL AGRI BUSINESS LIMITED,AWL.NS,182.03,4719605,235427987456,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,85.76,4554761,83272810496,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,34.98,4511478,25658189824,
ADITYA BIRLA FASHION & RT,ABFRL.NS,60.12,4458069,73152643072,
INDRAPRASTHA GAS LTD,IGL.NS,170.38,4244959,238532263936,
INDIABULLS LIMITED,IBULLSLTD.NS,25.75,4188504,57642446848,
INDIAN ENERGY EXC LTD,IEX.NS,125.0,4129714,111162540032,
GATEWAY DISTRIPARKS LTD,GATEWAY.NS,58.65,4045410,29304111104,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,87.5,4006476,728757895168,
