Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,11.08,697386419,1201917394944,
BILLIONBRAINS GARAGE VN L,GROWW.NS,164.34,112091733,1014568845312,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,5.04,86316376,7207153664,
IFCI LTD,IFCI.NS,56.1,45492243,151179001856,
HINDUSTAN CONSTRUCTION CO,HCC.NS,20.11,37426069,52677505024,
HFCL LIMITED,HFCL.NS,64.41,28603030,98549596160,
INDIAN OVERSEAS BANK,IOB.NS,36.11,28460496,695355506688,
JTL INDUSTRIES LIMITED,JTLIND.NS,69.88,28378645,27468544000,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.31,23160367,2583562496,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,16.48,22836593,113009795072,
GTL INFRA.LTD,GTLINFRA.NS,1.15,22029569,14730477568,
CANARA BANK,CANBK.NS,153.89,21729503,1395882590208,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,99.7,19678282,1053092020224,
CAPITAL INDIA FINANCE LTD,CIFL.NS,34.67,17355374,13546389504,
BANK OF INDIA,BANKINDIA.NS,152.87,16835362,695966302208,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,83.07,13351855,714124034048,
GAIL (INDIA) LTD,GAIL.NS,165.17,12730247,1086005837824,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.22,12415923,1210870400,
INDIAN RAILWAY FIN CORP L,IRFC.NS,122.01,11541505,1594488520704,
IDBI BANK LIMITED,IDBI.NS,104.85,11137952,1127389331456,
CENTRAL BANK OF INDIA,CENTRALBK.NS,38.29,11050928,346578157568,
INOX WIND LIMITED,INOXWIND.NS,114.49,10788311,197865947136,
INDIAN OIL CORP LTD,IOC.NS,159.16,10308271,2247536410624,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.51,9841302,680886016,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,10.41,9766804,10233980928,
INDIAN ENERGY EXC LTD,IEX.NS,139.37,9531320,123941773312,
INDIAN RENEWABLE ENERGY,IREDA.NS,138.1,8591576,387954868224,
GARUDA CONSTRUCT N ENG L,GARUDA.NS,187.8,8513079,17473239040,
ASHOK LEYLAND LTD,ASHOKLEY.NS,186.89,7445216,1097764634624,
ADANI POWER LTD,ADANIPOWER.NS,142.77,7283120,2753468301312,
FEDBANK FINANCIAL SER L,FEDFINA.NS,176.39,6886428,65985646592,
ARISINFRA SOLUTIONS LTD,ARISINFRA.NS,129.29,6826550,10530528256,
INDIABULLS LIMITED,IBULLSLTD.NS,12.54,6558928,29125752832,
IRB INFRA DEV LTD.,IRB.NS,41.79,6524154,252431073280,
