Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,13.71,310140681,1485383008256,
KWALITY WALL'S (INDIA) L,KWIL.NS,38.79,84494414,91140644864,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.18,65399216,1500133120,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,6.13,47933464,22293911552,
ASHOK LEYLAND LTD,ASHOKLEY.NS,177.1,38074970,1040259678208,
INOX WIND LIMITED,INOXWIND.NS,78.13,33988498,135027220480,
IFCI LTD,IFCI.NS,78.93,32114247,212662222848,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.78,32040619,1008078336,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,17.39,30279179,119181647872,
LEAP INDIA LIMITED,LEAPIND.NS,155.49,28478926,68499013632,
GTL INFRA.LTD,GTLINFRA.NS,1.21,26082941,15499025408,
HINDUSTAN CONSTRUCTION CO,HCC.NS,20.33,22182218,53253783552,
BILLIONBRAINS GARAGE VN L,GROWW.NS,198.69,16745194,1230204436480,
A B INFRABUILD LIMITED,ABINFRA.NS,11.36,15664251,7256647168,
CAMLIN FINE SCIENCES LTD,CAMLINFINE.NS,114.11,14273537,21919574016,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,10.06,13001743,15067652096,
ARDEE INDUSTRIES LIMITED,ARDEE.NS,62.34,12509866,0,
CANARA BANK,CANBK.NS,131.1,11132328,1189162516480,
BRIGHTCOM GROUP LIMITED,BCG.NS,9.67,10972077,19519107072,
INDIABULLS LIMITED,IBULLSLTD.NS,27.83,10525543,62298611712,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,17.93,10381070,42275106816,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,101.31,8973361,1069729841152,
INDIAN OIL CORP LTD,IOC.NS,138.61,8146810,1957344837632,
BANK OF MAHARASHTRA,MAHABANK.NS,81.1,8036690,623785082880,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.16,7740815,836601344,
HMA AGRO INDUSTRIES LTD,HMAAGRO.NS,22.95,7623126,11492666368,
INDIAN RAILWAY FIN CORP L,IRFC.NS,87.05,7573323,1137613471744,
AVENUESAI LIMITED,CCAVENUE.NS,15.21,7528195,52946309120,
FINEOTEX CHEMICAL LIMITED,FCL.NS,43.41,7487196,50550980608,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,85.05,7294052,732867657728,
MAGELLANIC CLOUD LIMITED,MCLOUD.NS,26.77,6540002,15769327616,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.2,6184910,4575970816,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,47.97,6082373,14221920256,
ADITYA BIRLA FASHION & RT,ABFRL.NS,55.29,5917701,67275612160,
J & K BANK LTD.,J&KBANK.NS,147.97,5609271,162941976576,
IRB INFRA DEV LTD.,IRB.NS,19.17,5571601,231535263744,
ATAL REALTECH LIMITED,ATALREAL.NS,35.85,5265984,4441680384,
EMPOWER INDIA LTD.,EMPOWER.NS,2.16,5237609,0,
