Name,Symbol,Price,Volume,MarketCap,New
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,22.87,1283501920,156738617344,
VODAFONE IDEA LIMITED,IDEA.NS,14.18,580359467,1536304218112,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.41,196194390,26949081088,
HINDUSTAN CONSTRUCTION CO,HCC.NS,23.21,103267908,60797849600,
IFCI LTD,IFCI.NS,68.38,88773798,184237195264,
HFCL LIMITED,HFCL.NS,173.92,79859635,266143449088,
GTL INFRA.LTD,GTLINFRA.NS,1.37,70821115,17548482560,
JINDAL WORLDWIDE LTD,JINDWORLD.NS,30.89,57015265,30970374144,
COFFEE DAY ENTERPRISE LTD,COFFEEDAY.NS,28.99,44552405,6124187136,
BHARAT COKING COAL LTD,BHARATCOAL.NS,38.75,42295982,0,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,4.13,32452930,5905862144,
FINOLEX INDUSTRIES LTD,FINPIPE.NS,191.93,31802584,118672990208,
DELTA CORP LIMITED,DELTACORP.NS,81.05,30605933,21702848512,
CANARA BANK,CANBK.NS,134.16,26112262,1216918585344,
FINEOTEX CHEMICAL LIMITED,FCL.NS,38.56,23193851,44903153664,
CENTRAL BANK OF INDIA,CENTRALBK.NS,30.84,22986800,279145218048,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.23,22636837,1916836736,
ASHOK LEYLAND LTD,ASHOKLEY.NS,163.62,21712986,961080066048,
DIAMOND POWER INFRA LTD,DIACABS.NS,198.2,18480986,104445665280,
INOX WIND LIMITED,INOXWIND.NS,95.81,16686651,165582454784,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,71.48,16542790,615507820544,
BILLIONBRAINS GARAGE VN L,GROWW.NS,187.35,16411105,1159992049664,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,13.14,14058139,15684691968,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,11.45,13810723,13431212032,
BANK OF INDIA,BANKINDIA.NS,147.0,12162669,669242163200,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,12.88,11114070,63952293888,
INDIAN OIL CORP LTD,IOC.NS,143.94,10977014,2032611098624,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,97.84,10775424,1033090170880,
IRB INFRA DEV LTD.,IRB.NS,21.69,10174957,261971836928,
AVENUESAI LIMITED,CCAVENUE.NS,14.05,9336144,48908324864,
CUPID LIMITED,CUPID.NS,128.9,8566118,173326761984,
BRIGHTCOM GROUP LIMITED,BCG.NS,10.29,8187381,20770590720,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.32,7352609,213196800,
AVANTEL LIMITED,AVANTEL.NS,180.75,7297124,48027234304,
FILATEX INDIA LTD,FILATEX.NS,46.75,7189997,20759728128,
INDIAN RAILWAY FIN CORP L,IRFC.NS,99.19,6752276,1296265117696,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.53,6221029,684976320,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,86.02,6147659,716431491072,
IDBI BANK LIMITED,IDBI.NS,73.49,5944864,790194028544,
AEQUS LIMITED,AEQUS.NS,190.47,5882617,124730073088,🚀 New!
EMPOWER INDIA LTD.,EMPOWER.NS,2.34,5566469,0,
GAIL (INDIA) LTD,GAIL.NS,169.0,5519192,1111188439040,
JSW CEMENT LIMITED,JSWCEMENT.NS,130.73,5427723,175342239744,
GRM OVERSEAS LIMITED,GRMOVER.NS,158.32,5201557,32855179264,
INDIAN RENEWABLE ENERGY,IREDA.NS,130.2,5120741,365761921024,
LANDSMILL GREEN LIMITED,LANDSMILL.NS,0.92,4988147,1297839488,🚀 New!
DECCAN GOLD MINES LTD.,DECNGOLD.NS,166.71,4940215,0,
ADITYA BIRLA FASHION & RT,ABFRL.NS,64.06,4902921,77921787904,
CAMLIN FINE SCIENCES LTD,CAMLINFINE.NS,130.19,4899417,25008408576,
KELLTON TECH SOL LTD,KELLTONTEC.NS,16.76,4783950,8906342400,
CESC LTD,CESC.NS,185.87,4699049,246383771648,
GANDHAR OIL REFINE IND L,GANDHAR.NS,162.86,4696445,15940660224,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,104.51,4653042,101479030784,
IOL CHEM AND PHARMA LTD,IOLCP.NS,131.4,4541596,38569512960,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,18.33,4341558,43218219008,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,61.77,4257951,18313279488,
J & K BANK LTD.,J&KBANK.NS,143.88,4222103,158438146048,
HARDWYN INDIA LIMITED,HARDWYN.NS,25.57,3929836,12489257984,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,72.18,3894054,82398740480,
INDIAN ENERGY EXC LTD,IEX.NS,126.59,3878385,112576520192,
ITC HOTELS LIMITED,ITCHOTELS.NS,156.43,3707563,325839945728,
AKSHAR SPINTEX LIMITED,AKSHAR.NS,0.46,3684785,362235520,
ATAL REALTECH LIMITED,ATALREAL.NS,29.92,3665959,3706975744,
HATHWAY CABLE & DATACOM,HATHWAY.NS,10.98,3466181,19435745280,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,59.79,3284167,83110100992,
GUJARAT PIPAVAV PORT LTD,GPPL.NS,159.11,3069802,76949708800,
KWALITY WALL'S (INDIA) L,KWIL.NS,26.33,2890657,61864738816,🚀 New!
DISH TV INDIA LTD.,DISHTV.NS,3.27,2883397,6020907520,
GHCL TEXTILES LIMITED,GHCLTEXTIL.NS,100.17,2863526,9574828032,
INDIABULLS LIMITED,IBULLSLTD.NS,20.09,2808273,44868608000,
INDIAN OVERSEAS BANK,IOB.NS,33.88,2720879,652413304832,
AWL AGRI BUSINESS LIMITED,AWL.NS,193.46,2681475,250294140928,
INSOLATION ENERGY LIMITED,INA.NS,121.53,2504899,26784559104,
INDO RAMA SYNTHETICS LTD,INDORAMA.NS,41.98,2401114,10961529856,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,9.14,2370758,13689695232,
CAPRI GLOBAL CAPITAL LTD,CGCL.NS,189.9,2357800,182713040896,
GREAVES COTTON LTD.,GREAVESCOT.NS,183.96,2334755,42853748736,
GRADIENTE INFOTAINMENT L,GRADIENTE.NS,3.94,2325651,1309656064,
GMR POW AND URBAN INFRA L,GMRP&UI.NS,109.57,2288258,85576089600,
IRCON INTERNATIONAL LTD,IRCON.NS,139.66,2259652,131352428544,
ELITECON INTERNATIONAL L,ELITECON.NS,30.84,2244782,0,
AQYLON NEXUS LIMITED,AQYLON.NS,61.37,2216521,15571443712,
DHANLAXMI BANK LIMITED,DHANBANK.NS,34.12,2212496,13467124736,
ELECTROSTEEL CASTINGS LTD,ELECTCAST.NS,81.65,2099711,50474770432,
KSHITIJ POLYLINE LIMITED,KSHITIJPOL.NS,4.52,2086146,402282176,🚀 New!
ARFIN INDIA LIMITED,ARFIN.NS,94.01,1924174,15861600256,
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,63.78,1895229,21190334464,
AKME FINTRADE (INDIA) LTD,AFIL.NS,9.77,1848795,4169347328,
BOMBAY DYEING & MFG. CO L,BOMDYEING.NS,128.41,1764491,26521147392,
INVENTURE GRO & SEC LTD,INVENTURE.NS,0.97,1756304,1018500032,
INDRAPRASTHA GAS LTD,IGL.NS,164.61,1694213,230454247424,
JTL INDUSTRIES LIMITED,JTLIND.NS,70.12,1691537,27562885120,
GVK POW. & INFRA LTD.,GVKPIL.NS,3.06,1675927,4832383488,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.6,1560844,1808935936,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,112.33,1554247,106323902464,
ANLON HEALTHCARE LIMITED,AHCL.NS,14.25,1540621,7574088704,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,123.92,1527132,49541558272,
INOX GREEN ENERGY SER LTD,INOXGREEN.NS,173.9,1515177,69819465728,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,30.35,1482427,22262036480,
ARKADE DEVELOPERS LIMITED,ARKADE.NS,123.26,1481802,22884896768,
A B INFRABUILD LIMITED,ABINFRA.NS,11.88,1432728,7588817920,
KOPRAN LTD,KOPRAN.NS,193.58,1423844,9347127296,🚀 New!
HIMATSINGKA SEIDE LTD,HIMATSEIDE.NS,79.79,1370490,10032976896,
AYE FINANCE LIMITED,AYE.NS,145.09,1362519,35474341888,
HCL INFOSYSTEMS LTD,HCL-INSYS.NS,12.74,1315803,4194134272,
INDO AMINES LIMITED,INDOAMIN.NS,139.2,1297432,10104187904,
HINDUSTAN OIL EXPLORATION,HINDOILEXP.NS,169.46,1284299,22409949184,
GAYATRI PROJECTS LTD,GAYAPROJ.NS,18.58,1271928,8626675712,
JM FINANCIAL LIMITED,JMFINANCIL.NS,131.5,1267838,125775298560,
LE TRAVENUES TECHNOLOGY L,IXIGO.NS,164.44,1222067,72134754304,
MRS BECTORS FOOD SPE LTD,BECTORFOOD.NS,180.76,1193674,55491616768,
ALGOQUANT FINTECH LIMITED,ALGOQUANT.NS,56.99,1191734,16019662848,
CASTROL INDIA LIMITED,CASTROLIND.NS,185.37,1187286,183353606144,
EFC (I) LIMITED,EFCIL.NS,191.1,1182329,26643492864,
EXICOM TELE SYSTEMS LTD,EXICOM.NS,147.21,1169794,20473933824,
JET FREIGHT LOGISTICS LTD,JETFREIGHT.NS,22.56,1084299,1046869312,
HI-TECH PIPES LIMITED,HITECH.NS,95.16,1011409,19289907200,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,117.16,989931,144451223552,
KAMDHENU VENTURES LIMITED,KAMOPAINTS.NS,5.36,986461,1763440000,
GLOBE INTL CARRIERS LTD,GICL.NS,40.83,976101,4571106304,
COMFORT INTECH LTD.,COMFINTE.NS,6.05,920534,0,
ARISINFRA SOLUTIONS LTD,ARIS.NS,121.02,896478,9894746112,
FISCHER MEDICAL VENTURE L,FISCHER.NS,37.46,893833,24518148096,
BEST AGROLIFE LIMITED,BESTAGRO.NS,17.92,871527,6355706368,
DCW LTD,DCW.NS,48.2,850056,14226471936,
GARUDA CONSTRUCT N ENG L,GARUDA.NS,177.91,835445,16553057280,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,1.5,802929,2564329728,
BCL INDUSTRIES LIMITED,BCLIND.NS,32.91,785545,9713824768,
EXCELSOFT TECHNOLOGIES L,EXCELSOFT.NS,87.43,776115,10061808640,
KNR CONSTRU LTD.,KNRCON.NS,131.69,768301,37035782144,🚀 New!
JAY BHARAT MARUTI LTD,JAYBARMARU.NS,113.68,765082,12305859584,
B.L.KASHYAP & SON LTD,BLKASHYAP.NS,54.38,745526,12261733376,
IND SWIFT LABORATORIES LT,INDSWFTLAB.NS,134.83,741816,11708173312,
KAMDHENU LIMITED,KAMDHENU.NS,25.53,724400,7196473344,
FEDBANK FINANCIAL SER L,FEDFINA.NS,162.13,697329,60688945152,
KESORAM INDUSTRIES LTD,KESORAMIND.NS,13.16,687905,4088333568,
GRAUER & WEIL IND LTD,GRAUWEIL.NS,72.27,682925,32768047104,
GATEWAY DISTRIPARKS LTD,GATEWAY.NS,56.6,671876,28279840768,
SAI SILKS (KALAMANDIR) L,KALAMANDIR.NS,109.87,671649,16189341696,
FEDDERS HOLDING LTD.,FEDDERSHOL.NS,32.33,663312,0,
AJMERA REALTY & INF I LTD,AJMERA.NS,121.4,641004,23890991104,
JAI CORP LIMITED,JAICORPLTD.NS,118.64,630398,20821911552,
ELECTRONICS MART IND LTD,EMIL.NS,116.01,626867,44634705920,
FINO PAYMENTS BANK LTD,FINOPB.NS,133.97,626282,11148769280,
ASHOKA BUILDCON LTD,ASHOKA.NS,123.69,622579,34722656256,
APTECH LIMITED,APTECHT.NS,107.76,619702,6250383360,
IMAGICAAWORLD ENT LTD,IMAGICAA.NS,44.33,603544,25084639232,
JAI BALAJI INDUSTRIES LTD,JAIBALAJI.NS,72.76,597880,66375417856,
DJ MEDIAPRINT & LOG LTD,DJML.NS,106.02,585472,3496311808,
DEN NETWORKS LTD,DEN.NS,27.85,564276,13277931520,
ECOS (INDIA) MOB & HOSP L,ECOSMOBLTY.NS,155.55,552262,9333000192,
CANARA HSBC LIFE INS CO L,CANHLIFE.NS,139.39,548128,132069924864,
BARTRONICS INDIA LIMITED,ASMS.NS,7.6,530606,2314783232,
GP PETROLEUMS LIMITED,GULFPETRO.NS,36.62,529226,1867048064,
GENERIC ENG CONS PROJ LTD,GENCON.NS,39.99,516392,2278878976,
GUJARAT AMBUJA EXPORTS LT,GAEL.NS,160.47,504052,73602883584,
