Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,9.41,1135446675,1019507900416,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.48,43067275,4163634432,
ADANI POWER LTD,ADANIPOWER.NS,158.39,41400683,3077305008128,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,81.13,35440256,696837079040,
CANARA BANK,CANBK.NS,139.6,34474412,1266262999040,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,12.35,24668877,14887646208,
FINEOTEX CHEMICAL LIMITED,FCL.NS,29.01,23781966,33238235136,
INDIAN OIL CORP LTD,IOC.NS,169.25,23464123,2390019538944,
BANK OF INDIA,BANKINDIA.NS,142.16,21235275,647207256064,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,17.89,20695334,122744610816,
GTL INFRA.LTD,GTLINFRA.NS,1.44,17113779,18572331008,
DCW LTD,DCW.NS,67.78,16486793,20161652736,
BANDHAN BANK LIMITED,BANDHANBNK.NS,156.16,16070449,251569291264,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,95.16,16017134,1008983277568,
BANK OF MAHARASHTRA,MAHABANK.NS,58.44,15104227,449494450176,
HFCL LIMITED,HFCL.NS,76.97,14538950,110996537344,
IDBI BANK LIMITED,IDBI.NS,99.26,12671236,1088942440448,
GAIL (INDIA) LTD,GAIL.NS,181.62,11319963,1194165927936,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.48,9976212,2509804032,
CENTRAL BANK OF INDIA,CENTRALBK.NS,39.15,9723131,354362359808,
HINDUSTAN CONSTRUCTION CO,HCC.NS,27.7,9207745,50434809856,
INDIAN OVERSEAS BANK,IOB.NS,39.55,9066082,761598115840,
ASHOK LEYLAND LTD,ASHOKLEY.NS,140.44,8500293,834481291264,
BELRISE INDUSTRIES LTD,BELRISE.NS,145.27,8300963,134136856576,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,13.97,7951463,16387253248,
GMR POW AND URBAN INFRA L,GMRP&UI.NS,122.88,6991002,87839072256,
BRIGHTCOM GROUP LIMITED,BCG.NS,13.21,6593940,26882265088,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.53,6593776,359527328,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.93,6233846,28986087424,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,19.26,6133846,62487306240,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.63,6102554,806401984,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,92.71,6091187,128039469056,
INDIAN ENERGY EXC LTD,IEX.NS,137.66,5937837,122421084160,
IRB INFRA DEV LTD.,IRB.NS,44.66,5743456,269701742592,
INDIAN RENEWABLE ENERGY,IREDA.NS,151.01,5498323,424221999104,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,75.74,5326817,73543409664,
INDIAN RAILWAY FIN CORP L,IRFC.NS,122.24,5223849,1600089620480,
