Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,10.74,889570590,1165035438080,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.42,119385922,3500310528,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,18.71,59228302,128301768704,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.66,56940959,439718432,
GTL INFRA.LTD,GTLINFRA.NS,1.29,54129020,16523753472,
EXCELSOFT TECHNOLOGIES L,EXCELSOFT.NS,96.23,53728107,0,
BILLIONBRAINS GARAGE VN L,GROWW.NS,149.45,50404801,922643988480,
HINDUSTAN CONSTRUCTION CO,HCC.NS,18.58,44375174,40160681984,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.31,40355848,1706226560,
KESORAM INDUSTRIES LTD,KESORAMIND.NS,7.93,33219677,2645831168,
CANARA BANK,CANBK.NS,146.19,30358469,1326038515712,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,80.91,24732332,695267098624,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,100.41,22493177,1060591501312,
DOLAT ALGOTECH LIMITED,DOLATALGO.NS,85.34,22429785,15019839488,
ADANI POWER LTD,ADANIPOWER.NS,141.8,20824819,2734569816064,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.73,18712209,28147972096,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,95.53,18620969,795632009216,
HATHWAY CABLE & DATACOM,HATHWAY.NS,12.52,16206530,22161709056,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.15,15634937,1651617920,
HFCL LIMITED,HFCL.NS,67.21,15311349,96923934720,
ASHOK LEYLAND LTD,ASHOKLEY.NS,159.58,13144873,937349677056,
GAIL (INDIA) LTD,GAIL.NS,167.89,12988355,1103890087936,
DISH TV INDIA LTD.,DISHTV.NS,4.06,11729436,7490913280,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,17.71,11059710,61648855040,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,122.47,10908779,48994172928,
GMR POW AND URBAN INFRA L,GMRP&UI.NS,106.53,10865104,76313526272,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.55,10725965,734288832,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,69.73,10567290,96927031296,
INDIAN OIL CORP LTD,IOC.NS,163.01,10271242,2301902979072,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,10.4,10260232,12412076032,
INDIAN RENEWABLE ENERGY,IREDA.NS,134.46,10085448,377856262144,
BANK OF INDIA,BANKINDIA.NS,141.64,10042342,644839833600,
BANDHAN BANK LIMITED,BANDHANBNK.NS,141.0,9954182,227413032960,
INDIAN RAILWAY FIN CORP L,IRFC.NS,113.64,9734489,1485105004544,
IDBI BANK LIMITED,IDBI.NS,95.37,9606011,1025456668672,
BRIGHTCOM GROUP LIMITED,BCG.NS,11.39,9421580,22990964736,
ITC HOTELS LIMITED,ITCHOTELS.NS,199.02,9404603,414568349696,🚀 New!
BELRISE INDUSTRIES LTD,BELRISE.NS,158.54,8505927,141081444352,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,104.09,7811217,98478538752,
IRB INFRA DEV LTD.,IRB.NS,41.4,7665121,250075299840,
INDIAN OVERSEAS BANK,IOB.NS,36.81,7189927,708835147776,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,40.86,6963427,29970833408,
INOX WIND LIMITED,INOXWIND.NS,124.32,6652109,214854533120,
CENTRAL BANK OF INDIA,CENTRALBK.NS,36.48,5608252,330195107840,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,19.0,5588780,23669014528,
IFCI LTD,IFCI.NS,48.38,5068993,130375049216,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,69.84,4819980,67844743168,
