Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,14.97,547242746,1621895282688,
ANLON HEALTHCARE LIMITED,AHCL.NS,19.57,150744012,10401748992,
IFCI LTD,IFCI.NS,82.29,110852559,221715120128,
AVENUESAI LIMITED,CCAVENUE.NS,16.29,42382948,56705814528,
FILATEX INDIA LTD,FILATEX.NS,87.41,38897234,38815141888,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,2.1,36081250,3561381120,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,16.02,34687092,109792411648,
INDIABULLS LIMITED,IBULLSLTD.NS,26.14,32862529,58585022464,
EMPOWER INDIA LTD.,EMPOWER.NS,2.28,25614066,2653460736,
BANDHAN BANK LIMITED,BANDHANBNK.NS,176.52,25321833,284399730688,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,20.94,24580350,50023272448,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.18,24532367,1500133120,
FINEOTEX CHEMICAL LIMITED,FCL.NS,57.72,23372799,67214991360,
HINDUSTAN CONSTRUCTION CO,HCC.NS,22.73,23239223,59540508672,
IDBI BANK LIMITED,IDBI.NS,83.43,22114359,897072955392,
INDO THAI SEC LTD,INDOTHAI.NS,41.17,20199028,5295210496,
GTL INFRA.LTD,GTLINFRA.NS,1.16,19860340,14858916864,
ASHOK LEYLAND LTD,ASHOKLEY.NS,163.75,19039551,0,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,5.83,17129400,23230509056,
JINDAL WORLDWIDE LTD,JINDWORLD.NS,52.88,14616832,53017595904,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,86.21,13936729,743319601152,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,7.36,13185683,36544167936,
ELITECON INTERNATIONAL L,ELITECON.NS,8.18,13022219,0,
CANARA BANK,CANBK.NS,124.0,11117067,1124760813568,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,12.16,10085906,18212984832,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,132.43,9722405,125349175296,
IRB INFRA DEV LTD.,IRB.NS,19.64,8978217,237211910144,
BRIGHTCOM GROUP LIMITED,BCG.NS,9.99,8199026,20165031936,
INDIAN RAILWAY FIN CORP L,IRFC.NS,81.09,8028053,1059725115392,
BODAL CHEMICALS LTD,BODALCHEM.NS,172.4,7456037,21712756736,
INOX WIND LIMITED,INOXWIND.NS,76.5,7409887,132210196480,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,9.69,7291786,11566564352,
INDIAN OIL CORP LTD,IOC.NS,135.11,7200741,0,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,97.98,7104554,1034568531968,
GAIL (INDIA) LTD,GAIL.NS,173.62,6768758,1141565292544,
INDIAN ENERGY EXC LTD,IEX.NS,113.88,6644074,101273518080,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,135.46,6244642,54163144704,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.13,5856965,679738560,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,84.11,5139897,700523741184,
IOL CHEM AND PHARMA LTD,IOLCP.NS,194.31,5126301,57035333632,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.73,5034309,1304807936,
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,89.22,4721525,29642547200,
GANGA FORGING LIMITED,GANGAFORGE.NS,1.58,4434926,532468800,
